CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_CLICS3_NRCVAD	AROUSAL_LANGUAGE_CLICS3_NRCVAD	DOMINANCE_LANGUAGE_CLICS3_NRCVAD	VALENCE_LANGUAGE_FAMILY_CLICS3_NRCVAD	AROUSAL_LANGUAGE_FAMILY_CLICS3_NRCVAD	DOMINANCE_LANGUAGE_FAMILY_CLICS3_NRCVAD	VALENCE_MEAN_CLICS3_NRCVAD	AROUSAL_MEAN_CLICS3_NRCVAD	DOMINANCE_MEAN_CLICS3_NRCVAD	LINE_IN_SOURCE
1014	OR	or	0.501387468802066	0.374247176804983	0.440133651002141	0.46514853061286	0.368393505575384	0.412936996637072	0.464511954410457	0.354356116546837	0.408339655209644	293
1018	MEMORY	memory	0.688857142857143	0.382857142857143	0.625285714285714	0.695333333333333	0.382	0.625	0.718	0.379	0.624	1301
1019	RIGHT	right	0.818981981981982	0.333009009009009	0.647225225225225	0.801026315789474	0.341131578947368	0.626052631578947	0.775166666666667	0.362166666666667	0.599333333333333	644
1021	TOWEL	towel	0.255	0.226	0.18	0.255	0.226	0.18	0.255	0.226	0.18	855
1025	WHISTLE	whistle	0.316	0.75	0.57	0.316	0.75	0.57	0.316	0.75	0.57	1140
1029	JEWEL	jewel	0.495692307692308	0.297538461538461	0.495461538461539	0.498111111111111	0.300333333333333	0.493444444444445	0.49025	0.29125	0.5	558
1032	CITIZEN	citizen	0.662153581177639	0.382011882183759	0.541716385354933	0.686562441648633	0.378049878723873	0.553489413695996	0.7086162856203	0.378082382796035	0.560686983114158	328
1033	GRIND	grind	0.475059078590786	0.548678552071235	0.464598712737127	0.445973897353649	0.560505372894948	0.461252686447474	0.428622556390977	0.563184962406015	0.448115789473684	528
1034	DEFENDANT	defendant	0.135	0.77	0.352	0.135	0.77	0.352	0.135	0.77	0.352	1357
1035	GOOD	good	0.833575994785284	0.428500818365076	0.65965227637118	0.831870593689224	0.401295595660101	0.656917412657079	0.795410291059212	0.391993372471099	0.626928548477117	257
1038	TEACHER	teacher	0.705666666666667	0.462	0.688666666666667	0.715	0.4396	0.5604	0.7115	0.448	0.6085	1308
1039	SHOW	show	0.731514285714286	0.4872	0.664	0.718444444444444	0.484148148148148	0.637740740740741	0.717833333333333	0.488666666666667	0.639166666666667	211
1040	HAIR	hair	0.611664383561644	0.243335616438356	0.253787671232877	0.581551020408163	0.268632653061224	0.275591836734694	0.523166666666667	0.308833333333333	0.291833333333333	681
1041	INCREASE	increase	0.818918617245322	0.607658816574776	0.714300257901575	0.75218302921002	0.589212467386853	0.672959679571227	0.773654479300934	0.559895099652157	0.658352582969494	1150
1042	CARPENTER	carpenter	0.578333333333333	0.438333333333333	0.618	0.597	0.4365	0.637	0.597	0.4365	0.637	613
1043	BRAID	braid	0.544332667817829	0.294291279948198	0.23251807684006	0.548140283140283	0.301696589446589	0.24321879021879	0.525166666666667	0.324333333333333	0.291083333333333	560
1046	SHUT	shut	0.398054545454545	0.294709090909091	0.457636363636364	0.385866666666667	0.310433333333333	0.451833333333333	0.368333333333333	0.425	0.416	117
1047	PURSUE	pursue	0.611238805970149	0.574820895522388	0.611701492537313	0.5993125	0.5815625	0.60834375	0.539666666666667	0.668	0.633666666666667	752
1048	LINE	line	0.522322764743183	0.349950538998098	0.419424223208624	0.525472222222222	0.305777777777778	0.364561728395062	0.505	0.307733333333333	0.354266666666667	148
1049	MOLAR TOOTH	molar tooth	0.439	0.25	0.367	0.439	0.25	0.367	0.439	0.25	0.367	1497
1052	LIGHT (WEIGHT)	light (weight)	0.816238952236235	0.240579533686364	0.390884519675908	0.718257314554298	0.338562520729195	0.445674100520972	0.681496774940499	0.367778592745454	0.481656892324627	765
1058	STEPDAUGHTER	stepdaughter	0.660008003445473	0.400351867580852	0.473922608005791	0.687148504729736	0.402243821339886	0.467872828680116	0.734932252409973	0.41395181031737	0.457923391703023	999
1059	STEPSON	stepson	0.563549194161238	0.469539306950611	0.446501276234869	0.610378399849123	0.434444091593722	0.4582278543297	0.671530773260903	0.39152724729227	0.468945361988425	366
1062	LAW	law	0.48204	0.57616	0.7714	0.485625	0.5719375	0.76825	0.4635	0.63525	0.795	390
1063	NEPHEW	nephew	0.776508869375081	0.351026139116549	0.448167158903931	0.769233002715788	0.359103972761795	0.456913508173342	0.763578321083382	0.377259284054379	0.473334088411556	357
1065	SPIDER WEB	spider web	0.405153846153846	0.435153846153846	0.392692307692308	0.458	0.395	0.3815	0.458	0.395	0.3815	1488
1066	CRIME	crime	0.140375	0.702	0.345625	0.140375	0.702	0.345625	0.1245	0.75	0.3995	1297
1067	JUDGMENT	judgment	0.5258125	0.63175	0.73446875	0.492823529411765	0.630117647058824	0.705764705882353	0.46525	0.676	0.71525	391
1068	COURT	court	0.5336	0.596	0.8156	0.568	0.595	0.8155	0.568	0.595	0.8155	1354
1069	GLUE	glue	0.454564423076923	0.334372115384615	0.2958	0.448857142857143	0.317071428571429	0.278928571428571	0.4416875	0.31525	0.2774375	860
107	OMEN	omen	0.0731428571428572	0.62	0.438285714285714	0.0765999999987572	0.597999999990298	0.398999999993526	0.0809999996982515	0.569999997876585	0.348999998699874	1602
1070	BUS	bus	0.776	0.54	0.5	0.776	0.54	0.5	0.776	0.54	0.5	1569
1071	HOOK	hook	0.354327435433651	0.470224590676554	0.407420929154592	0.336182134060877	0.478098230983697	0.411156493035208	0.334785714285714	0.463797619047619	0.42172619047619	145
1072	PRISONER	prisoner	0.139392857142857	0.731785714285714	0.333142857142857	0.148307692307692	0.749615384615385	0.281769230769231	0.1415	0.736	0.321	384
1074	FISHHOOK	fishhook	0.369085969967166	0.462720275144788	0.391273704998032	0.339950179354122	0.47221283379801	0.388450179354061	0.260714285714286	0.495785714285714	0.379357142857143	937
1077	WHEAT	wheat	0.504375	0.2139375	0.30940625	0.516461538461539	0.227538461538462	0.324384615384615	0.498	0.236	0.336333333333333	584
1079	FEEL	feel	0.706401360544218	0.424829931972789	0.526122448979592	0.693802325581395	0.438848837209302	0.490918604651163	0.693230769230769	0.436307692307692	0.511307692307692	217
108	RUDDER	rudder	0.54375	0.3781875	0.3785625	0.520111111111111	0.382555555555556	0.358777777777778	0.515	0.3835	0.3545	955
1084	CALL	call	0.471354090073529	0.702419998468137	0.510147250306373	0.480874461979914	0.680319942611191	0.518922166427547	0.545028571428571	0.6095	0.552128571428571	320
1085	FOLLOW	follow	0.467455293559107	0.700028722899193	0.529481167906314	0.500952881355932	0.65904	0.525342372881356	0.577880952380952	0.561488095238095	0.508	56
1087	CONCEIVE	conceive	0.759409226542382	0.624513138165709	0.566373767656562	0.749199443445746	0.603263472450226	0.577283356908866	0.760543405388746	0.529901286483508	0.591027043708349	993
109	FOREIGN	foreign	0.472	0.23	0.259	0.472	0.23	0.259	0.472	0.23	0.259	1583
1090	BE BORN	be born	0.6579919343154	0.547955826308462	0.571934319598987	0.642565962413579	0.541569818707575	0.565640112497788	0.661694486219934	0.545420583736122	0.576432699333588	485
1091	SALTY	salty	0.34051677852349	0.482677852348993	0.390442953020134	0.366666666666667	0.463473684210526	0.377771929824561	0.3908	0.4638	0.3786	202
1092	HOPE	hope	0.751	0.444181818181818	0.659090909090909	0.719888888888889	0.521111111111111	0.635333333333333	0.726	0.506	0.64	251
1093	MIDDLE	middle	0.51809375	0.32996875	0.337359375	0.525487179487179	0.324717948717949	0.334538461538462	0.531111111111111	0.343444444444444	0.345666666666667	887
1096	SONG	song	0.852	0.59568	0.4644	0.846461538461538	0.586153846153846	0.505384615384615	0.8455	0.5845	0.5125	1049
1098	WEIGH	weigh	0.522989162561576	0.479203940886699	0.449252216748768	0.53445	0.435912121212121	0.468971212121212	0.5657	0.476033333333333	0.522066666666667	104
11	DARKNESS	darkness	0.34347619047619	0.48615873015873	0.433706349206349	0.387090909090909	0.41819696969697	0.3875	0.334	0.465714285714286	0.380714285714286	17
110	MOTOR	motor	0.51	0.5	0.707	0.51	0.5	0.707	0.51	0.5	0.707	1621
1102	CLIMB	climb	0.640541252740708	0.586200530119497	0.638243148220435	0.629100187839393	0.574471357099536	0.609411469259391	0.508968159766978	0.574965033217386	0.462450860989831	50
1103	SACRIFICE	sacrifice	0.450857142857143	0.601	0.601142857142857	0.401	0.6435	0.618	0.401	0.6435	0.618	1170
1104	NURSE	nurse	0.583	0.49	0.843	0.583	0.49	0.843	0.583	0.49	0.843	1598
1106	FALL ASLEEP	fall asleep	0.719	0.09	0.339	0.719	0.09	0.339	0.719	0.09	0.339	1517
1107	GO OUT	go out	0.507684577507764	0.409050735750988	0.451268420743726	0.515954225182898	0.403008900640473	0.465894422250134	0.572529171184366	0.438969179464883	0.517442718597682	51
1109	WOUND	wound	0.132315068493151	0.618191780821918	0.390808219178082	0.152454545454545	0.607977272727273	0.379715909090909	0.184	0.588375	0.3558125	497
1110	SHARK	shark	0.565058823529412	0.370235294117647	0.448058823529412	0.555	0.35375	0.411875	0.546	0.339	0.3795	1485
1111	CAR	car	0.4809375	0.4234375	0.511375	0.4809375	0.4234375	0.511375	0.479	0.418333333333333	0.498333333333333	871
1112	SUCCEED	succeed	0.641	0.583	0.643	0.641	0.583	0.643	0.641	0.583	0.643	1543
1113	WRAP	wrap	0.45960003254764	0.443230131815703	0.339595929616435	0.472472628838497	0.435199374343223	0.359249891020534	0.489100788830553	0.435481339012682	0.377138534470892	895
1115	SPEECH	speech	0.655901554404145	0.376663212435233	0.562321243523316	0.650545454545455	0.385113636363636	0.565102272727273	0.6589	0.4021	0.5669	310
1117	LIKE	like	0.900125	0.556339285714286	0.650232142857143	0.883882352941176	0.562411764705882	0.646529411764706	0.8355	0.5805	0.6355	1283
1119	DIVIDE	divide	0.566435653118125	0.538212559745088	0.470899241806388	0.451684943857061	0.527876365325247	0.423298784252657	0.453554216867449	0.504419678714844	0.410694779116448	115
112	TURTLE	turtle	0.673	0.078	0.25	0.673	0.078	0.25	0.673	0.078	0.25	1559
1121	SECRET	secret	0.37	0.551	0.278	0.37	0.551	0.278	0.37	0.551	0.278	1310
1122	WAGES	wages	0.518636363636364	0.522272727272727	0.556	0.521210526315789	0.517842105263158	0.553315789473684	0.560333333333333	0.540333333333333	0.561	1183
1123	PREGNANT	pregnant	0.569777777777778	0.5222	0.649244444444444	0.537782608695652	0.514652173913044	0.626434782608696	0.49625	0.51425	0.584	486
1126	CITRUS FRUIT	citrus fruit	0.276	0.594	0.373	0.276	0.594	0.373	0.276	0.594	0.373	1259
1127	SEND	send	0.557378029642546	0.556529845975007	0.60298866608544	0.544054435483871	0.568189112903226	0.614867741935484	0.582630769230769	0.497107692307692	0.537441025641026	62
113	SHORE	shore	0.475303921568627	0.401549019607843	0.420941176470588	0.482184210526316	0.371210526315789	0.399184210526316	0.4825	0.345333333333333	0.3855	1097
1130	WE (EXCLUSIVE)	we (exclusive)	0.687873657935412	0.390940606046364	0.518712027271995	0.661091239995649	0.365335328719011	0.518699627042996	0.638110868070879	0.352005775531884	0.501178215923002	1313
1131	WE (INCLUSIVE)	we (inclusive)	0.690461214473684	0.392781637033089	0.521289002220075	0.670256484184188	0.370541157356455	0.530168671687391	0.670118696694339	0.366459733275715	0.547314835989837	782
1132	BEAM	beam	0.576519242236595	0.331515911408439	0.409381651512104	0.574841954256327	0.315280904046556	0.431396481255921	0.57159649122807	0.275315789473684	0.44	856
1133	MATCH	match	0.430909090909091	0.638181818181818	0.499727272727273	0.436	0.6216	0.4862	0.45	0.576	0.449	1474
1134	DIVORCE	divorce	0.310129032258065	0.482451612903226	0.403032258064516	0.334588235294118	0.510941176470588	0.445529411764706	0.33675	0.46225	0.42175	1129
1135	KICK	kick	0.328	0.674296296296296	0.533018518518519	0.328176470588235	0.666117647058824	0.530617647058824	0.3385	0.65	0.530875	44
1136	RABBIT	rabbit	0.62	0.41	0.345	0.62	0.41	0.345	0.62	0.41	0.345	996
1137	TENDON	tendon	0.485843035343035	0.297491683991684	0.393002079002079	0.518529411764706	0.276399380804954	0.394523219814241	0.531166666666667	0.270166666666667	0.357083333333333	1374
1141	PITY	pity	0.514769230769231	0.561846153846154	0.504769230769231	0.494368421052632	0.564368421052632	0.480052631578947	0.52025	0.5475	0.51	1284
1142	URINE	urine	0.540823529411765	0.365470588235294	0.353529411764706	0.5342	0.3996	0.3651	0.503333333333333	0.430333333333333	0.358	1397
1143	OVEN	oven	0.505917197452229	0.392254777070064	0.403375796178344	0.561666666666667	0.395878787878788	0.399818181818182	0.556	0.4018	0.3744	1114
1145	SWAMP	swamp	0.514378787878788	0.305848484848485	0.379969696969697	0.509232558139535	0.286906976744186	0.343395348837209	0.574666666666667	0.268833333333333	0.348666666666667	934
1148	BRUISE	bruise	0.215911764705882	0.577411764705882	0.331617647058824	0.2375	0.572	0.3253	0.2554	0.5454	0.3286	498
1149	ORPHAN	orphan	0.1875	0.3745	0.097875	0.1875	0.3745	0.097875	0.198	0.38	0.1015	1179
1150	THUNDER	thunder	0.432717948717949	0.604705128205128	0.507397435897436	0.468051282051282	0.552307692307692	0.480794871794872	0.506166666666667	0.535333333333333	0.446333333333333	15
1151	VEIL	veil	0.255	0.226	0.18	0.255	0.226	0.18	0.255	0.226	0.18	556
1152	BEGET	beget	0.676267221951637	0.525452863778736	0.565866021497807	0.687569440877665	0.531798115893664	0.599869131817377	0.705173621554984	0.53060514593403	0.591108174833397	1174
1153	CATTLE	cattle	0.57968	0.3846	0.44737	0.550972222222222	0.389111111111111	0.440375	0.543285714285714	0.438857142857143	0.464714285714286	405
1155	CAVE	cave	0.489246575342466	0.340739726027397	0.346260273972603	0.484555555555556	0.332611111111111	0.342638888888889	0.4394	0.3436	0.3526	8
1156	OPEN	open	0.551866837533056	0.481500102076929	0.481836876638172	0.54894485239093	0.488114022861633	0.48792198608097	0.532841767068231	0.505306024096354	0.492300669344008	116
1157	BECAUSE	because	0.536160992061377	0.350664920090801	0.453817311190059	0.52366096828741	0.355612915005986	0.457153513067076	0.527230181654349	0.352218097026001	0.452676680572742	291
1159	FART	fart	0.12	0.627	0.388	0.12	0.627	0.388	0.12	0.627	0.388	480
1160	THIEF	thief	0.021	0.856	0.528	0.021	0.856	0.528	0.021	0.856	0.528	402
1161	THREAD	thread	0.458070749989979	0.237136669739848	0.334868320840181	0.477597860962567	0.230839215686275	0.335730758566053	0.461458333333333	0.254041666666667	0.357458333333333	862
1162	INTENTION	intention	0.690458333333333	0.570625	0.6355	0.679777777777778	0.518851851851852	0.638037037037037	0.635	0.48525	0.60375	281
1165	MOUSTACHE	moustache	0.49	0.261	0.371	0.49	0.261	0.371	0.49	0.261	0.371	1499
1169	OX	ox	0.51917094017094	0.554786324786325	0.577008547008547	0.522903225806452	0.453225806451613	0.499193548387097	0.530666666666667	0.403333333333333	0.463	406
117	IMITATE	imitate	0.683770833333333	0.506041666666667	0.6118125	0.668846153846154	0.473307692307692	0.586653846153846	0.678166666666667	0.474166666666667	0.597166666666667	269
1171	MIRROR	mirror	0.50528125	0.421390625	0.33728125	0.532521739130435	0.452391304347826	0.364521739130435	0.653	0.5895	0.485	726
1172	SHOOT	shoot	0.240030314482386	0.818698123903361	0.622949655823998	0.319252180232558	0.757318168604651	0.585894186046512	0.333575	0.73865	0.576327083333333	389
1173	EYEBROW	eyebrow	0.480578313253012	0.248997590361446	0.276920481927711	0.482329192546584	0.245962732919255	0.273652173913043	0.4875	0.237	0.264	1376
1174	YESTERDAY	yesterday	0.779581344009022	0.373031539082439	0.400458510584029	0.730526315789331	0.357842105263077	0.374578947368349	0.646	0.3315	0.33	194
1175	GHOST	ghost	0.437583333333333	0.517416666666667	0.490811728395062	0.441936363636364	0.499209090909091	0.469590909090909	0.438916666666667	0.50625	0.441416666666667	731
1176	SPADE	spade	0.444386070853462	0.342903381642512	0.302703099838969	0.433783163265306	0.360350765306122	0.31727806122449	0.458	0.40675	0.35975	975
1178	NOSTRIL	nostril	0.557535827953078	0.2938911521324	0.275332818041284	0.535640032613046	0.310732980024364	0.280013045250648	0.518095238095238	0.321190476190476	0.28947619047619	443
1179	DAY AFTER TOMORROW	day after tomorrow	0.491225011096348	0.280980706347111	0.248559855614752	0.499999999999493	0.28599999999971	0.252999999999744	0.5	0.286	0.253	1479
1180	DAY BEFORE YESTERDAY	day before yesterday	0.491225011096348	0.280980706347111	0.248559855614752	0.499999999999493	0.28599999999971	0.252999999999744	0.5	0.286	0.253	649
1182	NOISE	noise	0.438571428571429	0.577857142857143	0.434571428571429	0.441642857142857	0.577	0.442928571428571	0.468333333333333	0.527	0.442333333333333	1048
1183	PALM OF HAND	palm of hand	0.542	0.314	0.434	0.542	0.314	0.434	0.541999999999507	0.313999999999714	0.433999999999605	453
1185	VULTURE	vulture	0.580960526315789	0.576578947368421	0.655421052631579	0.516263157894737	0.53778947368421	0.594789473684211	0.470333333333333	0.521	0.557666666666667	420
1187	GOOSE	goose	0.594	0.337	0.236	0.594	0.337	0.236	0.594	0.337	0.236	419
1188	CHARCOAL	charcoal	0.475064935064935	0.463402597402597	0.488454545454545	0.466410256410256	0.453205128205128	0.477128205128205	0.375	0.3455	0.3575	1113
119	DIVE	dive	0.442191304347826	0.426914285714286	0.346395031055901	0.460074666666666	0.429245333333332	0.356834666666666	0.559749999999995	0.421999999999995	0.400999999999996	1134
1190	HARE	hare	0.685	0.33	0.241	0.685	0.33	0.241	0.685	0.33	0.241	1599
1191	COOKED RICE	cooked rice	0.667	0.208	0.33	0.666999999999719	0.207999999999912	0.329999999999861	0.666999980121851	0.207999993801117	0.329999990165234	711
1192	THREATEN	threaten	0.209555555555556	0.830555555555555	0.545111111111111	0.209	0.827857142857143	0.548	0.2115	0.84	0.535	1316
1193	STEAM	steam	0.295333333333333	0.404333333333333	0.347333333333333	0.295333333333333	0.404333333333333	0.347333333333333	0.349	0.3565	0.3255	1469
1198	MANY	many	0.517784823516551	0.646206577991485	0.71599847064246	0.57932797236731	0.572318567238075	0.694000065169255	0.515758757734631	0.488476885454603	0.606408114551423	154
1199	WIFE	wife	0.834893761824168	0.506215437649773	0.598681082264412	0.822916791167611	0.513946049667788	0.599756207095645	0.794076666235291	0.532507488396698	0.581489906617288	348
12	MIDDAY	midday	0.69164	0.335	0.42766	0.705368421052632	0.342526315789474	0.415421052631579	0.7034	0.3448	0.4156	191
1200	HUSBAND	husband	0.722833692244743	0.4970946780557	0.691966598338988	0.70921651190033	0.498324546175496	0.673753226013494	0.68552431976848	0.483160082235185	0.659342356360682	347
1201	FEATHER	feather	0.576395873803616	0.213200950017724	0.308682070187877	0.572302130325815	0.227621553884712	0.313869799498747	0.56134	0.22478	0.31032	460
1202	BIG	big	0.568357064727347	0.471787280787443	0.578548442231574	0.572967107976651	0.455314156265452	0.572078658835021	0.565646363027201	0.457149874491173	0.570437568472671	131
1203	LONG	long	0.645572939858554	0.484918189743053	0.563764207881799	0.652494433883111	0.493431293048935	0.585830745939098	0.60636035869199	0.435125049353632	0.590955402332198	133
1204	BARK	bark	0.551830555555555	0.349338888888889	0.396780555555556	0.545058333333333	0.34945	0.397508333333333	0.542363636363636	0.336909090909091	0.403363636363636	592
1205	TONGUE	tongue	0.663210256410257	0.337728205128205	0.683769230769231	0.62192	0.33064	0.60128	0.5852	0.3264	0.5328	687
1207	YOUNG	young	0.752683268770223	0.395558788203211	0.424475728230259	0.737173965447583	0.390897695747752	0.418582593978577	0.73562938743968	0.371371082604464	0.414451234337993	173
1208	CAT	cat	0.704	0.5	0.407	0.704	0.5	0.407	0.704	0.5	0.407	1482
1209	I	i	0.697733437671311	0.397651063822474	0.520785934923882	0.677537540326221	0.371595505027836	0.535507828679878	0.681256422947342	0.364388281962211	0.551696246027475	369
121	SPIN	spin	0.501159041387295	0.35109930612514	0.257928687317209	0.481214871989086	0.380419845428634	0.285773144211433	0.509343047120135	0.388675676605526	0.307825768657395	547
1210	HEAVY	heavy	0.338204545454545	0.634909090909091	0.515625	0.4061875	0.5774375	0.50890625	0.415	0.543166666666667	0.512333333333333	766
1211	HE	he	0.649132834943815	0.400731829591309	0.497752930904504	0.634044688356231	0.380824176557682	0.493190742473438	0.648145869506561	0.375895543337286	0.504521152939494	942
1212	WE	we	0.693401816345531	0.393794515050431	0.522623642724278	0.677598907106657	0.372647119027522	0.532679275341376	0.708955944876901	0.374868444498103	0.559251693174305	371
1213	YOU	you	0.681211046841223	0.408187376042887	0.505136219981836	0.665556424215613	0.385872833336877	0.513111958487794	0.676270247656598	0.378036164432694	0.528448024887429	783
1214	THIS	this	0.635442102656028	0.4044755709465	0.495477134367384	0.608578173509845	0.388754982871021	0.476515406132592	0.62454180945287	0.393803318227715	0.489906025458399	785
1215	THOU	thou	0.692398266258759	0.416533066685953	0.504303290270002	0.679877056518938	0.396846905254893	0.516782470335206	0.697147988739324	0.399713712241247	0.52630645332202	370
1216	MOTHER	mother	0.730794784092727	0.374081432962468	0.505299446515575	0.716756552208711	0.370095977947268	0.500638507845981	0.711405151160535	0.389157890279006	0.513268247209654	703
1217	FATHER	father	0.683515194201615	0.384888114929388	0.624728324785839	0.671325294190588	0.39524468481292	0.621679295488609	0.66451190924891	0.417409574411794	0.624309779653422	702
1218	ROPE	rope	0.5747261208577	0.264779727095517	0.322462768031189	0.57358064516129	0.269462365591398	0.341866188769415	0.58675	0.297083333333333	0.385666666666667	863
1219	WORM	worm	0.276	0.649838709677419	0.355290322580645	0.276	0.616125	0.340541666666667	0.276	0.57	0.362333333333333	430
122	CART	cart	0.704444444444444	0.437777777777778	0.476	0.715625	0.45375	0.47975	0.6955	0.425	0.473	1568
1220	TAIL	tail	0.3527	0.716675	0.495725	0.345875	0.660375	0.4585625	0.3475	0.66	0.4635	668
1221	NOSE	nose	0.477283646846214	0.320377481214835	0.384690379507891	0.458850165724261	0.329257262624232	0.389522811464181	0.517755102040816	0.294081632653061	0.408061224489796	684
1222	PENIS	penis	0.601435655994978	0.346258431775381	0.362381327398277	0.620155011655012	0.41050641025641	0.411587703962704	0.618	0.44025	0.427305555555556	471
1223	HEART	heart	0.618694805194805	0.349792207792208	0.516564935064935	0.572246575342466	0.356821917808219	0.492041095890411	0.552958333333333	0.390291666666667	0.479791666666667	698
1224	LIVER	liver	0.603838709677419	0.465387096774194	0.579774193548387	0.5849	0.409266666666667	0.5289	0.540285714285714	0.377571428571429	0.484857142857143	466
1226	YEAR	year	0.637	0.278256944444444	0.508041666666667	0.670602941176471	0.302544117647059	0.511279411764706	0.715333333333333	0.333111111111111	0.516	647
1227	BOARD	board	0.510451612903226	0.207548387096774	0.324043010752688	0.516277777777778	0.203092592592593	0.330833333333333	0.519888888888889	0.212	0.328666666666667	572
1228	EARTH (SOIL)	earth (soil)	0.541073076923077	0.305443293885602	0.505281558185404	0.52535	0.303646	0.4802855	0.48915	0.31255	0.4109625	1
1229	OLD	old	0.528527905862288	0.327547253108603	0.422346092281778	0.564616393326464	0.361002025317863	0.474911597558639	0.529092004425323	0.41245587104733	0.520021210043747	174
123	FOREHEAD	forehead	0.56037037037037	0.250518518518518	0.480222222222222	0.559611111111111	0.256055555555556	0.482166666666667	0.5505	0.3225	0.5055	1492
1230	DIRTY	dirty	0.271555555555556	0.41458024691358	0.33433950617284	0.283864864864865	0.431013513513514	0.346581081081081	0.318727272727273	0.424636363636364	0.345454545454545	228
1231	NEW	new	0.728130200131357	0.452388760870862	0.504926027909275	0.696264751479715	0.41869039075396	0.493991396774534	0.647469656648556	0.425655693952961	0.502434549077385	172
1232	WARM	warm	0.492588235294118	0.732470588235294	0.564764705882353	0.498148148148148	0.716296296296296	0.547074074074074	0.512	0.676	0.503	226
1233	NIGHT	night	0.293778481012658	0.35643670886076	0.373696202531646	0.269842857142857	0.403128571428571	0.378057142857143	0.342875	0.362875	0.3495	826
1234	SMOOTH	smooth	0.576899159663866	0.284739495798319	0.431294117647059	0.60726	0.30974	0.4295	0.618625	0.388375	0.537	220
1235	WHO	who	0.558926752348438	0.337661464763411	0.44020397615019	0.563268593698218	0.344710207002513	0.454874326282629	0.567675451869464	0.35925574700019	0.47524071771337	300
1236	WHAT	what	0.553187515960159	0.331350981470905	0.423529298526061	0.549991174761192	0.335402410294926	0.42268433585538	0.557223275835813	0.35431241792339	0.432628304423395	296
1237	WHERE	where	0.567041718775384	0.342384444262803	0.445349711151928	0.564207411323977	0.346123204520156	0.449016894263352	0.574448064551111	0.352830937616618	0.46079932578305	298
1238	WHEN	when	0.57380886196919	0.338241114010943	0.477469510066872	0.5626360844031	0.344243698117857	0.469943276261273	0.564248756972599	0.335504790296934	0.480197638816933	297
1239	HOW	how	0.553201954677031	0.335031130724971	0.429571115377783	0.552102242393826	0.341311782441675	0.436955702217322	0.552822886873794	0.34580587746131	0.448769770169651	294
1240	NOT	not	0.464682080678728	0.373938144745717	0.401930115539118	0.479910758422095	0.387503264031878	0.406565443401618	0.492239440091276	0.339412227963783	0.404471791328314	913
1241	SOME	some	0.536163011046244	0.265783320910133	0.273314522032288	0.531060082905291	0.268776819355672	0.292426372915153	0.534109356532247	0.287337177844224	0.329872199463928	158
1242	FEW	few	0.514011117259041	0.241794677398005	0.197596632735607	0.490039005841774	0.26206307252821	0.243438920104128	0.465123261836825	0.309481908649306	0.315763577718143	156
