CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FREQUENCY	ENGLISH_CD	ENGLISH_FREQUENCY_PM	ENGLISH_SUBTITLE_CD	ENGLISH_FREQUENCY_LOG	ENGLISH_CD_LOG	LINE_IN_SOURCE
1019	RIGHT	right	204428	8320	4008.392156862745	99.18931807343824	5.310542504215177	3.9201755220100227	53
102	COMMON COLD (DISEASE)	common	2275	1652	44.6078431372549	19.694802098235577	3.3571722577230334	3.2182728535714475	1179
1020	HANDKERCHIEF	handkerchief	214	151	4.196078431372549	1.8001907486886028	2.3324384599156054	2.1818435879447726	7353
1021	TOWEL	towel	722	525	14.156862745098039	6.258941344778255	2.859138297294531	2.7209857441537393	3036
1024	CHARACTER	character	1946	1169	38.15686274509804	13.936576061039581	3.2893659515200318	3.0681858617461617	1595
1025	WHISTLE	whistle	788	473	15.450980392156863	5.639008106819266	2.89707700320942	2.6757783416740852	3277
1027	BUG	bug	1068	583	20.941176470588236	6.9504053409632816	3.028977705208778	2.7664128471123997	2797
1028	YAWN	yawn	51	40	1	0.47687172150691465	1.7160033436347992	1.6127838567197355	16750
1029	JEWEL	jewel	369	180	7.235294117647059	2.145922746781116	2.568201724066995	2.2576785748691846	6596
1030	NECESSARY	necessary	2345	1702	45.98039215686274	20.29089175011922	3.3703280077795106	3.231214647962601	1144
1032	CITIZEN	citizen	680	515	13.333333333333334	6.1397234144015265	2.833147111912785	2.7126497016272113	3075
1033	GRIND	grind	190	166	3.7254901960784315	1.979017644253696	2.2810333672477277	2.2227164711475833	6909
1034	DEFENDANT	defendant	904	316	17.725490196078432	3.767286599904626	2.9566485792052033	2.5010592622177517	4482
1035	GOOD	good	133117	8316	2610.1372549019607	99.14163090128756	5.124236784040634	3.919966701483387	55
1036	OWNER	owner	1185	850	23.235294117647058	10.133524082021937	3.074084689028244	2.929929560084588	2090
1037	ELF	elf	193	76	3.784313725490196	0.9060562708631379	2.287801729930226	1.8864907251724818	11284
1038	TEACHER	teacher	2842	1305	55.72549019607843	15.557939914163091	3.4537768596904423	3.115943176939055	1440
1039	SHOW	show	24906	6630	488.3529411764706	79.04148783977111	4.396321420755798	3.821579027912009	239
1040	HAIR	hair	7831	3632	153.54901960784315	43.29995231282785	3.8938726787950815	3.5602653978627146	562
1041	INCREASE	increase	436	371	8.549019607843137	4.422985216976634	2.640481436970422	2.5705429398818973	3997
1043	BRAID	braid	48	40	0.9411764705882353	0.47687172150691465	1.6901960800285136	1.6127838567197355	16527
1044	PILLOW	pillow	581	453	11.392156862745098	5.400572246065809	2.7649229846498886	2.6570558528571038	3399
1045	POET	poet	470	274	9.215686274509803	3.2665712923223653	2.673020907128896	2.439332693830263	4949
1046	SHUT	close	11191	5181	219.4313725490196	61.76680972818312	4.048907701483771	3.714497408649806	378
1047	PURSUE	pursue	327	287	6.411764705882353	3.4215546018121126	2.515873843711679	2.459392487759231	4803
1048	LINE	line	10515	4539	206.1764705882353	54.11301859799714	4.021850577434325	3.6570558528571038	453
1049	MOLAR TOOTH	molar	26	21	0.5098039215686274	0.2503576537911302	1.4313637641589874	1.3424226808222062	23328
105	MATTRESS	mattress	337	230	6.607843137254902	2.7420123986647593	2.5289167002776547	2.3636119798921444	5565
1052	LIGHT (WEIGHT)	lightweight	59	53	1.1568627450980393	0.631855030996662	1.7781512503836436	1.7323937598229686	14145
1053	HUNTER	Hunter	936	385	18.352941176470587	4.589890319504054	2.971739590887778	2.586587304671755	3876
1054	SMALLPOX	smallpox	75	38	1.4705882352941178	0.45302813543156895	1.8808135922807914	1.591064607026499	17178
1058	STEPDAUGHTER	stepdaughter	30	24	0.5882352941176471	0.2861230329041488	1.4913616938342726	1.3979400086720377	21892
1059	STEPSON	stepson	27	20	0.5294117647058824	0.23843586075345732	1.4471580313422192	1.3222192947339193	24005
106	SATIATED	sated	5	5	0.09803921568627451	0.05960896518836433	0.7781512503836436	0.7781512503836436	41468
1061	ARMOUR	armor	372	197	7.294117647058823	2.3485932284215547	2.571708831808688	2.296665190261531	6197
1062	LAW	law	5932	2517	116.31372549019608	30.007153075822604	3.773274348337454	3.401055725771844	789
1063	NEPHEW	nephew	846	475	16.58823529411765	5.662851692894612	2.9278834103307068	2.677606952720493	3259
1064	SHIELD	shield	418	256	8.196078431372548	3.051979017644254	2.622214022966295	2.4099331233312946	5202
1065	SPIDER WEB	web	470	288	9.215686274509803	3.4334763948497855	2.673020907128896	2.4608978427565478	4794
1066	CRIME	crime	3633	1782	71.23529411764706	21.24463519313305	3.5603849229720157	3.2511513431753545	1091
1067	JUDGMENT	judgment	839	656	16.45098039215686	7.8206962327134	2.9242792860618816	2.8175653695597807	2563
1068	COURT	court	5137	1839	100.72549019607843	21.924177396280403	3.7107940999303275	3.2648178230095364	1054
1069	GLUE	glue	300	220	5.882352941176471	2.622794468288031	2.4785664955938436	2.3443922736851106	5732
107	OMEN	omen	87	60	1.7058823529411764	0.7153075822603719	1.9444826721501687	1.7853298350107671	13180
1070	BUS	bus	3783	1546	74.17647058823529	18.43109203624225	3.5779511277297553	3.1894903136993675	1261
1071	HOOK	hook	1938	1285	38	15.319504053409634	3.2875778090787056	3.109240968588203	1467
1072	PRISONER	prisoner	1180	631	23.137254901960784	7.522651406771579	3.072249897613515	2.800717078282385	2640
1074	FISHHOOK	fishhook	2	2	0.0392156862745098	0.023843586075345733	0.47712125471966244	0.47712125471966244	52524
1075	TRAP (PITFALL)	trap	1216	806	23.84313725490196	9.60896518836433	3.085290578230065	2.90687353472207	2193
1076	EMERGE (APPEAR)	appear	1192	957	23.372549019607842	11.409155937052933	3.076640443670342	2.9813655090785445	1892
1077	WHEAT	wheat	293	203	5.745098039215686	2.420123986647592	2.4683473304121573	2.3096301674258988	6092
1078	MAIN	main	2179	1400	42.72549019607843	16.690510252742012	3.3384564936046046	3.1464381352857744	1358
1079	FEEL	feel	31989	7265	627.2352941176471	86.61182641869338	4.505014240084107	3.861295393526696	183
108	RUDDER	rudder	198	72	3.8823529411764706	0.8583690987124464	2.298853076409707	1.863322860120456	11690
1080	VULGAR	vulgar	167	147	3.2745098039215685	1.7525035765379113	2.225309281725863	2.1702617153949575	7501
1082	MERCHANT	merchant	146	107	2.8627450980392157	1.2756318550309966	2.167317334748176	2.03342375548695	9179
1084	CALL	call	43931	7556	861.3921568627451	90.08106819265618	4.642780974929156	3.8783494222177755	163
1085	FOLLOW	follow	6283	3431	123.19607843137256	40.903671912255604	3.7982361763679355	3.535547279176668	590
1086	WORK (ACTIVITY)	activity	657	519	12.882352941176471	6.187410586552218	2.8182258936139557	2.716003343634799	3058
1087	CONCEIVE	conceive	117	105	2.2941176470588234	1.251788268955651	2.0718820073061255	2.0253058652647704	9266
1088	SINK (DESCEND)	sink	863	646	16.92156862745098	7.701478302336672	2.936513742478893	2.8109042806687006	2591
109	FOREIGN	foreign	1137	749	22.294117647058822	8.929422985216977	3.056142262059052	2.8750612633917	2312
1090	BE BORN	born	4268	2565	83.68627450980392	30.5793991416309	3.6303261548039467	3.4092566520389096	776
1091	SALTY	salty	127	105	2.4901960784313726	1.251788268955651	2.1072099696478683	2.0253058652647704	9296
1092	HOPE	hope	16352	6123	320.62745098039215	72.99713876967097	4.213597436747359	3.7870351820262234	281
1093	MIDDLE	middle	4549	2957	89.19607843137256	35.25274201239867	3.6580113966571126	3.4709981696608736	688
1094	FASTEN	fasten	190	151	3.7254901960784315	1.8001907486886028	2.2810333672477277	2.1818435879447726	7351
1095	LET GO OR SET FREE	release	1851	1174	36.294117647058826	13.996185026227945	3.2676409823459154	3.070037866607755	1589
1096	SONG	song	4778	1946	93.68627450980392	23.1998092513114	3.6793370305207937	3.2893659515200318	1002
1097	ABANDON	abandon	413	312	8.098039215686274	3.7195994277539346	2.617000341120899	2.4955443375464483	4520
1098	WEIGH	weigh	363	283	7.117647058823529	3.3738674296614213	2.561101383649056	2.4533183400470375	4842
11	DARKNESS	darkness	892	567	17.49019607843137	6.7596566523605155	2.9508514588885464	2.754348335711019	2859
110	MOTOR	motor	671	470	13.156862745098039	5.603242727706247	2.8273692730538253	2.673020907128896	3289
1100	COOK (SOMETHING)	cook	2324	1369	45.568627450980394	16.320934668574154	3.3664229572259727	3.1367205671564067	1383
1101	SUFFER	suffer	1148	898	22.50980392156863	10.705770147830235	3.060320028688285	2.9537596917332287	2001
1102	CLIMB	climb	1007	724	19.745098039215687	8.631378159275155	3.0034605321095067	2.8603380065709936	2374
1103	SACRIFICE	sacrifice	913	647	17.901960784313726	7.713400095374345	2.960946195733831	2.8115750058705933	2588
1104	NURSE	nurse	2294	1099	44.98039215686274	13.102050548402481	3.36078268987328	3.041392685158225	1680
1105	CAMP	camp	2612	1094	51.21568627450981	13.042441583214115	3.4171394097273255	3.0394141191761372	1688
1107	GO OUT	out	197131	8343	3865.3137254901962	99.46351931330473	5.294757128061233	3.9213742954184743	41
1108	UNCOVER	uncover	98	87	1.9215686274509804	1.0371959942775395	1.99563519459755	1.9444826721501687	10449
1109	WOUND	wound	1353	937	26.529411764705884	11.170720076299476	3.1316186643491255	2.9722028383790646	1934
111	DRUMMING	drums	367	217	7.196078431372549	2.587029089175012	2.5658478186735176	2.3384564936046046	5792
1110	SHARK	shark	764	258	14.980392156862745	3.0758226037195997	2.8836614351536176	2.413299764081252	5179
1111	CAR	car	24636	5154	483.05882352941177	61.44492131616595	4.391587823509949	3.7122286696195355	381
1112	SUCCEED	succeed	482	397	9.450980392156863	4.732951835956128	2.683947130751512	2.5998830720736876	3772
1113	WRAP	wrap	908	736	17.80392156862745	8.77443967572723	2.9585638832219674	2.8674674878590514	2344
1114	BULLET	bullet	1950	1006	38.23529411764706	11.993323795898904	3.2902572693945182	3.003029470553618	1811
1115	SPEECH	speech	1940	1090	38.03921568627451	12.994754411063425	3.2880255353883627	3.037824750588342	1692
1117	LIKE	like	203947	8341	3998.9607843137255	99.43967572722939	5.309519450799361	3.9212701855098127	43
1119	DIVIDE	divide	298	247	5.8431372549019605	2.944682880305198	2.4756711883244296	2.3944516808262164	5319
112	TURTLE	Turtle	869	259	17.03921568627451	3.0877443967572726	2.9395192526186187	2.4149733479708178	5167
1120	HONEST	honest	3689	2331	72.33333333333333	27.78969957081545	3.56702636615906	3.3677285460869766	851
1121	SECRET	secret	5585	2847	109.50980392156863	33.94134477825465	3.747100931364986	3.4545399849648186	708
1122	WAGES	wages	198	135	3.8823529411764706	1.609442060085837	2.298853076409707	2.1335389083702174	7900
1123	PREGNANT	pregnant	2653	1208	52.01960784313726	14.401525989508823	3.4239009185284166	3.0824263008607717	1544
1124	PIPE	pipe	989	643	19.392156862745097	7.665712923223653	2.99563519459755	2.808885867359812	2598
1125	BALD	bald	496	334	9.72549019607843	3.9818788745827374	2.696356388733332	2.525044807036845	4290
1127	SEND	send	9169	4250	179.7843137254902	50.667620410109684	3.962369335670021	3.628491104967123	489
1128	ORDER	order	7985	3825	156.5686274509804	45.60085836909872	3.9023293058583186	3.582744965691277	533
1129	PAINFUL	painful	773	642	15.156862745098039	7.65379113018598	2.8887409606828927	2.808210972924222	2604
1132	BEAM	beam	445	232	8.72549019607843	2.765855984740105	2.649334858712142	2.367355921026019	5531
1133	MATCH	match	2521	1557	49.431372549019606	18.562231759656655	3.401745082237063	3.1925674533365456	1247
1134	DIVORCE	divorce	1669	871	32.72549019607843	10.383881735813066	3.2227164711475833	2.940516484932567	2049
1135	KICK	kick	3744	2163	73.41176470588235	25.786838340486412	3.5734518220354854	3.3352572564345317	891
1136	RABBIT	rabbit	1068	447	20.941176470588236	5.329041487839771	3.028977705208778	2.651278013998144	3434
1137	TENDON	tendon	29	25	0.5686274509803921	0.2980448259418217	1.4771212547196624	1.414973347970818	21432
1138	FAIRY	fairy	851	430	16.686274509803923	5.126371006199332	2.9304395947667	2.6344772701607315	3550
1139	LEOPARD	leopard	276	84	5.411764705882353	1.0014306151645207	2.4424797690644486	1.9294189257142926	10636
114	PORPOISE	porpoise	18	14	0.35294117647058826	0.16690510252742013	1.2787536009528289	1.1760912590556813	28032
1140	FATIGUE	fatigue	93	74	1.8235294117647058	0.8822126847877921	1.9731278535996986	1.8750612633917	11457
1141	PITY	pity	1199	835	23.50980392156863	9.954697186456844	3.0791812460476247	2.9222062774390163	2128
1142	URINE	urine	332	223	6.509803921568627	2.6585598474010492	2.5224442335063197	2.3502480183341627	5695
1143	OVEN	oven	453	331	8.882352941176471	3.946113495469719	2.6570558528571038	2.5211380837040362	4322
1144	WITNESS	witness	2621	1222	51.3921568627451	14.568431092036244	3.4186326873540653	3.0874264570362855	1529
1145	SWAMP	swamp	458	204	8.980392156862745	2.432045779685265	2.661812685537261	2.311753861055754	6073
1146	AUBERGINE	eggplant	56	41	1.0980392156862746	0.4887935145445875	1.7558748556724915	1.6232492903979006	16315
1147	PURE	pure	1271	952	24.92156862745098	11.34954697186457	3.104487111312395	2.979092900638326	1907
1148	BRUISE	bruise	165	132	3.235294117647059	1.5736766809728184	2.220108088040055	2.123851640967086	7983
1149	ORPHAN	orphan	293	190	5.745098039215686	2.2651406771578446	2.4683473304121573	2.2810333672477277	6375
1150	THUNDER	thunder	679	350	13.313725490196079	4.172627563185503	2.832508912706236	2.545307116465824	4169
1151	VEIL	veil	151	108	2.9607843137254903	1.2875536480686696	2.1818435879447726	2.037426497940624	9139
1152	BEGET	beget	16	12	0.3137254901960784	0.1430615164520744	1.2304489213782739	1.1139433523068367	29304
1153	CATTLE	cattle	674	264	13.215686274509803	3.147353361945637	2.829303772831025	2.423245873936808	5090
1154	OLIVE	olives	137	91	2.6862745098039214	1.0848831664282308	2.1398790864012365	1.9637878273455553	10158
1155	CAVE	cave	713	365	13.980392156862745	4.351454458750596	2.8536982117761744	2.5634810853944106	4038
1156	OPEN	open	16341	5847	320.4117647058824	69.70672389127326	4.213305206162794	3.767007363949804	310
1157	BECAUSE	because	54622	7910	1071.0196078431372	94.30138292799238	4.737375548745249	3.898231384513097	130
1158	STEP	step	6052	3343	118.66666666666667	39.85455412494039	3.781970673912552	3.524266268766979	608
1159	FART	fart	328	202	6.431372549019608	2.408202193609919	2.5171958979499744	2.307496037913213	6100
1160	THIEF	thief	1238	704	24.274509803921568	8.392942298521698	3.0930713063760633	2.848189116991399	2410
1161	THREAD	thread	263	210	5.1568627450980395	2.503576537911302	2.4216039268698313	2.3242824552976926	5948
1162	INTENTION	intention	559	456	10.96078431372549	5.436337625178827	2.7481880270062002	2.6599162000698504	3379
1163	BRIBE (AMOUNT)	bribe	308	240	6.03921568627451	2.8612303290414878	2.4899584794248346	2.3820170425748683	5411
1165	MOUSTACHE	moustache	193	124	3.784313725490196	1.4783023366714354	2.287801729930226	2.0969100130080562	8358
1166	MOULD	mould	37	27	0.7254901960784313	0.3218884120171674	1.5797835966168101	1.4471580313422192	20500
1167	GRUEL	gruel	23	17	0.45098039215686275	0.20267048164043874	1.380211241711606	1.255272505103306	25597
1169	OX	ox	397	179	7.784313725490196	2.1340009537434432	2.5998830720736876	2.255272505103306	6619
117	IMITATE	imitate	92	78	1.803921568627451	0.9298998569384836	1.968482948553935	1.8976270912904414	11116
1171	MIRROR	mirror	1233	871	24.176470588235293	10.383881735813066	3.091315159697223	2.940516484932567	2052
1172	SHOOT	shoot	8412	3264	164.94117647058823	38.91273247496424	3.924950888915611	3.5138831856110926	629
1173	EYEBROW	eyebrow	71	60	1.392156862745098	0.7153075822603719	1.8573324964312685	1.7853298350107671	13144
1174	YESTERDAY	yesterday	4935	3020	96.76470588235294	36.00381497377206	3.6933751510251853	3.4801507252732806	678
1175	GHOST	ghost	1866	764	36.588235294117645	9.10824988078207	3.2711443179490782	2.8836614351536176	2280
1177	DIARRHEA	diarrhea	122	89	2.392156862745098	1.0610395803528851	2.089905111439398	1.954242509439325	10254
1178	NOSTRIL	nostril	35	30	0.6862745098039216	0.35765379113018597	1.5563025007672873	1.4913616938342726	19436
118	BEWITCH	bewitch	6	6	0.11764705882352941	0.0715307582260372	0.8450980400142568	0.8450980400142568	37590
1182	NOISE	noise	1779	1252	34.88235294117647	14.926084883166428	3.250420002308894	3.09795107099415	1498
1183	PALM OF HAND	palm	675	435	13.235294117647058	5.185979971387697	2.829946695941636	2.639486489268586	3515
1184	DIMINISH	diminish	42	42	0.8235294117647058	0.5007153075822603	1.6334684555795864	1.6334684555795864	16082
1185	VULTURE	vulture	90	64	1.7647058823529411	0.7629947544110635	1.9590413923210936	1.8129133566428555	12705
1187	GOOSE	goose	665	376	13.03921568627451	4.4825941821649975	2.823474229170301	2.576341350205793	3950
1188	CHARCOAL	charcoal	90	67	1.7647058823529411	0.798760133524082	1.9590413923210936	1.8325089127062364	12227
1189	ULCER	ulcer	131	86	2.5686274509803924	1.0252742012398666	2.12057393120585	1.9395192526186185	10509
119	DIVE	dive	654	330	12.823529411764707	3.934191702432046	2.816241299991783	2.519827993775719	4328
1190	HARE	Hare	195	78	3.823529411764706	0.9298998569384836	2.292256071356476	1.8976270912904414	11112
1192	THREATEN	threaten	435	372	8.529411764705882	4.434907010014307	2.639486489268586	2.571708831808688	3992
1193	STEAM	steam	686	408	13.450980392156863	4.86409155937053	2.8369567370595505	2.611723308007342	3690
1194	BEAVER	Beaver	246	127	4.823529411764706	1.514067715784454	2.392696953259666	2.1072099696478683	8206
1197	BABOON	baboon	87	76	1.7058823529411764	0.9060562708631379	1.9444826721501687	1.8864907251724818	11270
1198	MANY	many	18331	6297	359.4313725490196	75.07153075822605	4.263209848572749	3.7992026563005252	266
1199	WIFE	wife	17795	4811	348.921568627451	57.355746304244164	4.2503223970760065	3.6823256186678073	424
12	MIDDAY	noon	924	703	18.11764705882353	8.381020505484026	2.9661417327390325	2.847572659142112	2413
120	PITCHER	pitcher	165	107	3.235294117647059	1.2756318550309966	2.220108088040055	2.03342375548695	9192
1200	HUSBAND	husband	9935	3377	194.80392156862746	40.25989508822127	3.997211582832505	3.5286596452349897	599
1201	FEATHER	feather	338	231	6.627450980392157	2.7539341917024323	2.530199698203082	2.3654879848909	5548
1202	BIG	big	34824	7234	682.8235294117648	86.24225083452552	4.541891125096001	3.859438535455056	187
1203	LONG	long	34433	7581	675.156862745098	90.379113018598	4.536987475130602	3.8797837800904156	159
1204	BARK	bark	280	207	5.490196078431373	2.4678111587982836	2.44870631990508	2.3180633349627615	5990
1205	TONGUE	tongue	1589	1117	31.15686274509804	13.316642823080592	3.2013971243204513	3.0484418035504044	1647
1207	YOUNG	young	12402	4685	243.1764705882353	55.85360038149738	4.093526743699675	3.670802284260944	438
1208	CAT	cat	3383	1386	66.33333333333333	16.523605150214593	3.529430354366986	3.1420764610732848	1371
1209	I	I	2038529	8372	39971.1568627451	99.80925131139723	6.30931710712425	3.9228810912082936	10
121	SPIN	spin	746	550	14.627450980392156	6.5569861707200765	2.873320601815399	2.741151598851785	2931
1210	HEAVY	heavy	2412	1688	47.294117647058826	20.1239866475918	3.3825573219087857	3.227629649571009	1155
1211	HE	he	389497	8350	7637.196078431372	99.54697186456843	5.590505231992681	3.9217384836845985	29
1212	WE	we	459607	8359	9011.901960784313	99.6542680019075	5.662387579471464	3.9222062774390163	21
1213	YOU	you	2134713	8381	41857.117647058825	99.9165474487363	6.329339698310973	3.9233476564978256	4
1214	THIS	this	406915	8360	7978.725490196079	99.66618979494517	5.609504766715159	3.9222582234329666	19
1215	THOU	thou	1144	385	22.431372549019606	4.589890319504054	3.0588054866759067	2.586587304671755	3884
1216	MOTHER	mother	24476	5556	479.921568627451	66.23748211731045	4.388758187849104	3.744840396785379	341
1217	FATHER	father	28279	5446	554.4901960784314	64.92608488316642	4.451479405124862	3.736157375273132	351
1218	ROPE	rope	1158	654	22.705882352941178	7.7968526466380546	3.064083435963596	2.816241299991783	2566
1219	WORM	worm	516	271	10.117647058823529	3.230805913209347	2.7134905430939424	2.4345689040341987	5007
122	CART	wagon	906	468	17.764705882352942	5.579399141630901	2.957607287060095	2.6711728427150834	3301
1220	TAIL	tail	1219	821	23.901960784313726	9.787792083929423	3.0863598306747484	2.9148718175400505	2153
1221	NOSE	nose	3557	2125	69.74509803921569	25.333810205054842	3.5512059437479064	3.327563260187278	908
1222	PENIS	penis	684	345	13.411764705882353	4.113018597997139	2.8356905714924254	2.5390760987927767	4197
1223	HEART	heart	12453	4582	244.1764705882353	54.625655698617074	4.095308861385381	3.6611498572447867	450
1224	LIVER	liver	729	428	14.294117647058824	5.1025274201239865	2.863322860120456	2.6324572921847245	3564
1225	DAY (NOT NIGHT)	day	40893	7727	801.8235294117648	92.11969480209824	4.611659592651788	3.8880671134074367	150
1226	YEAR	year	14174	4981	277.921568627451	59.38245112064855	4.151523067564944	3.6974037232004875	401
1227	BOARD	board	3272	1682	64.15686274509804	20.052455889365763	3.5149460053080044	3.226084115975824	1162
1228	EARTH (SOIL)	earth	5074	2339	99.49019607843137	27.885073915116834	3.7054360465852505	3.369215857410143	848
1229	OLD	old	31056	6909	608.9411764705883	82.36766809728184	4.492159502056714	3.8394780473741985	222
123	FOREHEAD	forehead	400	336	7.8431372549019605	4.005722460658083	2.603144372620182	2.5276299008713385	4270
1230	DIRTY	dirty	3389	2060	66.45098039215686	24.558893657606106	3.530199698203082	3.3140779917792127	943
1231	NEW	new	36913	7238	723.7843137254902	86.28993800667621	4.5671911078833825	3.8596785766284483	186
1232	WARM	warm	2659	1877	52.13725490196079	22.377205531711972	3.424881636631067	3.273695587930092	1035
1233	NIGHT	night	44168	7381	866.0392156862745	87.99475441106343	4.645117566806543	3.8681740408596386	176
1234	SMOOTH	smooth	932	710	18.274509803921568	8.464473056747735	2.9698816437465	2.851869600729766	2394
1235	WHO	who	113370	8318	2222.9411764705883	99.1654744873629	5.054501977390549	3.920071124297524	54
1236	WHAT	What	501965	8365	9842.450980392157	99.72579876013353	5.70067430178157	3.9225178602446116	15
1237	WHERE	Where	93341	8260	1830.2156862745098	98.47401049117788	4.97007710209508	3.9170326221623935	74
1238	WHEN	when	103739	8312	2034.0980392156862	99.09394372913687	5.015946243657567	3.9197577805018944	56
1239	HOW	How	155867	8341	3056.2156862745096	99.43967572722939	5.192756962848192	3.9212701855098127	42
124	THORN	Thorn	260	71	5.098039215686274	0.8464473056747736	2.416640507338281	1.8573324964312685	11828
1240	NOT	not	276673	8349	5424.9607843137255	99.53505007153076	5.441968348923855	3.921686475483602	33
1241	SOME	some	88089	8269	1727.235294117647	98.58130662851694	4.944926609986216	3.9175055095525466	70
1242	FEW	few	15393	6032	301.8235294117647	71.91225560324273	4.187351482223461	3.780533325316404	295
1243	WIDE	wide	1214	982	23.80392156862745	11.707200762994756	3.084576277934331	2.9925535178321354	1856
1244	THICK	thick	713	564	13.980392156862745	6.723891273247497	2.8536982117761744	2.7520484478194387	2879
1245	BUTTER	butter	1042	672	20.431372549019606	8.011444921316166	3.018284308426531	2.828015064223977	2507
1246	SMALL	small	6373	3533	124.96078431372548	42.11969480209824	3.804412059137714	3.5482665451707454	574
1247	EAR	ear	1632	1106	32	13.18550309966619	3.212986184736668	3.044147620878723	1667
1248	EYE	eye	5701	3216	111.7843137254902	38.340486409155936	3.756027212973441	3.50745106090197	637
125	SWEAT (SUBSTANCE)	sweat	1115	863	21.862745098039216	10.288507391511684	3.04766419460156	2.936513742478893	2060
1250	JAGUAR	wildcat	71	41	1.392156862745098	0.4887935145445875	1.8573324964312685	1.6232492903979006	16491
1251	BELLY	belly	794	582	15.568627450980392	6.938483547925609	2.9003671286564705	2.765668554759014	2802
1252	HOUSE	house	26214	6040	514	72.00762994754412	4.418549862049742	3.781108835729466	293
1254	HANDLE	handle	5529	3272	108.41176470588235	39.00810681926562	3.7427251313046983	3.5149460053080044	628
1256	HEAD	head	18947	6294	371.5098039215686	75.03576537911302	4.277563376055919	3.7989957344438814	268
1257	WING	wing	1032	581	20.235294117647058	6.926561754887936	3.0141003215196207	2.7649229846498886	2807
1258	FINGERNAIL	fingernail	68	50	1.3333333333333333	0.5960896518836434	1.8388490907372552	1.7075701760979363	14597
1259	WEDDING	wedding	5173	1654	101.43137254901961	19.71864568431092	3.7138264243805246	3.2187979981117376	1178
126	SWEAT (PERSPIRE)	perspire	11	9	0.21568627450980393	0.1072961373390558	1.0791812460476249	1	33490
1261	SING	sing	4977	1746	97.58823529411765	20.815450643776824	3.6970548922725746	3.2422929049829308	1120
1262	BROTHER	brother	14481	3795	283.94117647058823	45.24320457796853	4.160828543144547	3.579326203755255	536
1263	SISTER	sister	9207	3046	180.52941176470588	36.31378159275155	3.9641653106217354	3.4838724542226736	671
1264	CHANGE	change	12258	5259	240.35294117647058	62.6967095851216	4.0884550450441655	3.7209857441537393	368
1265	HIGH	high	9945	4450	195	53.05197901764426	3.9976484548962063	3.6484575942825224	462
1266	BRIDE	bride	1235	638	24.215686274509803	7.6061039580352885	3.092018470752797	2.8055008581584002	2622
1267	NARROW	narrow	358	309	7.019607843137255	3.683834048640916	2.5550944485783194	2.4913616938342726	4561
1268	YES	Yes	101835	8140	1996.764705882353	97.04339532665713	5.007901332396931	3.9106777547427054	100
1269	NO	No	304549	8359	5971.549019607844	99.6542680019075	5.48365860383744	3.9222062774390163	20
