CONCEPTICON_ID	CONCEPTICON_GLOSS	GERMAN	GERMAN_HAPPINESS_MEAN	GERMAN_ANGER_MEAN	GERMAN_SADNESS_MEAN	GERMAN_FEAR_MEAN	GERMAN_DISGUST_MEAN	GERMAN_EMOTION_DOMINANT	LINE_IN_SOURCE
806	BLANKET	decke	3.1	1.5	1.5		1.6	HAP	307
809	TROUSERS	hose	2.05	1.35	1.25		1.25	HAP	680
811	SOUL	seele	3.0416666666666665	1.1666666666666667	1.625		1.625	HAP	1510
819	STOMACH	magen	1.4545454545454546	1.5	1.4090909090909092		1.7727272727272727	DIS	980
832	BEAN	bohne	1.65	1.4	1.3		1.2	DIS	255
843	SPIDER	spinne	1.0952380952380953	1.4285714285714286	1.0952380952380953		2.3333333333333335	DIS	1577
846	TIGER	tiger	3.238095238095238	1.0476190476190477	1.0952380952380953		2.142857142857143	HAP	1677
849	SPRING (OF WATER)	quelle	2.9545454545454546	1.0	1.0454545454545454		1.0	HAP	1333
857	STONE	stein	1.9565217391304348	1.434782608695652	1.434782608695652		1.391304347826087	HAP	1597
858	STORM	sturm	2.590909090909091	1.5909090909090908	1.1818181818181819		2.3636363636363638	HAP	1624
859	STOVE	ofen	2.6	1.15	1.15		1.8	HAP	1179
861	JUDGE	richter	1.2857142857142858	1.5714285714285714	1.0		1.619047619047619	FEA	1395
863	EDGE	kante	1.5217391304347827	1.6956521739130435	1.2608695652173914		1.6521739130434783	ANG	739
864	PUMPKIN	kürbis	2.380952380952381	1.0476190476190477	1.0		1.0	HAP	860
868	BANANA	banane	2.772727272727273	1.0454545454545454	1.0454545454545454		1.0	HAP	175
882	PARROT	papagei	2.9523809523809526	1.0476190476190477	1.0476190476190477		1.2380952380952381	HAP	1216
889	FLAME	flamme	2.35	1.35	1.35		2.25	HAP	469
906	TREE	baum	3.4782608695652173	1.434782608695652	1.6956521739130435		1.565217391304348	HAP	187
908	DRUM	trommel	2.0952380952380953	1.2857142857142858	1.0		1.0	HAP	1719
922	PEAR	birne	2.4761904761904763	1.2857142857142858	1.2857142857142858		1.1904761904761905	HAP	239
923	LOVE	liebe	4.304347826086956	1.7826086956521738	2.391304347826087		2.5217391304347827	HAP	926
933	WALL (OF HOUSE)	wand	1.75	1.45	1.25		1.3	HAP	1849
935	WAR	krieg	1.4583333333333333	3.875	3.5416666666666665		3.8333333333333335	ANG	838
937	BIRD	vogel	3.1739130434782608	1.173913043478261	1.0869565217391304		1.173913043478261	HAP	1812
942	HONEY	honig	3.619047619047619	1.2857142857142858	1.1904761904761905		1.1428571428571428	HAP	674
946	BLOOD	blut	1.380952380952381	1.5714285714285714	1.9047619047619047		3.0	FEA	250
948	WATER	wasser	3.25	1.05	1.2		1.5	HAP	1856
950	SEAGULL	möwe	2.95	1.7	1.5		1.6	HAP	1111
954	WELL	brunnen	2.4	1.0	1.1		1.35	HAP	273
960	WIND	wind	2.6	1.55	1.45		1.35	HAP	1883
962	WOMAN	frau	3.0952380952380953	1.7619047619047619	1.380952380952381		1.7619047619047619	HAP	493
963	BOOK	buch	3.8636363636363638	1.5454545454545454	1.3181818181818181		1.4090909090909092	HAP	275
964	WOOL	wolle	2.391304347826087	1.0869565217391304	1.173913043478261		1.0869565217391304	HAP	1897
965	WORLD	welt	3.0952380952380953	1.6666666666666667	1.619047619047619		1.9047619047619047	HAP	1869
974	TOBACCO	tabak	1.9090909090909092	2.4545454545454546	1.2727272727272727		1.4545454545454546	DIS	1633
977	ARROW	pfeil	2.347826086956522	1.7826086956521738	1.826086956521739		2.260869565217391	HAP	1256
978	WAVE	welle	3.260869565217391	1.0869565217391304	1.173913043478261		1.6521739130434783	HAP	1867
979	FARMER	bauer	1.8	1.9	1.65		1.5	ANG	186
980	HEEL	ferse	1.15	1.55	1.25		1.4	DIS	448
984	WORK (LABOUR)	arbeit	1.7272727272727273	2.090909090909091	1.3636363636363635		2.0	ANG	109
986	TOMATO	tomate	2.65	1.0	1.0		1.0	HAP	1687
994	BOW	bogen	2.0454545454545454	1.3636363636363635	1.1818181818181819		1.6363636363636365	HAP	254
