CONCEPTICON_ID	CONCEPTICON_GLOSS	SPANISH	ENGLISH	SPANISH_HAPPINESS_MEAN	SPANISH_ANGER_MEAN	SPANISH_SADNESS_MEAN	SPANISH_FEAR_MEAN	SPANISH_DISGUST_MEAN	LINE_IN_SOURCE
1791	BUTTERFLY	mariposa	butterfly	3.2333333333333334	1.1666666666666667	1.3333333333333333	1.3333333333333333	1.7666666666666666	1383
1793	BAT	murciélago	bat	1.4666666666666666	1.2666666666666666	1.2	2.7666666666666666	2.966666666666667	1511
1797	HEDGEHOG	erizo	hedgehog	2.5517241379310347	1.0	1.0	1.3793103448275863	1.0344827586206897	826
1804	BOMB	bomba	bomb	1.1	3.3666666666666667	3.3666666666666667	4.5	2.2	277
1808	PUS	pus	pus	1.0	1.4333333333333333	1.9333333333333333	2.1333333333333333	4.333333333333333	1839
1810	DANGER	peligro	danger	1.1	1.7666666666666666	1.9	4.2	1.3666666666666667	1671
1820	BEAR	oso	bear	2.6	1.3	1.3	3.3333333333333335	1.2333333333333334	1595
1821	BRUSH	cepillo	brush	1.3333333333333333	1.0333333333333334	1.1	1.0666666666666667	1.7333333333333334	424
183	BAKE	hornear	bake	2.3	1.1333333333333333	1.1	1.3	1.1	1116
1833	DINNER (SUPPER)	cena	dinner	3.433333333333333	1.1666666666666667	1.3	1.3333333333333333	1.1666666666666667	419
1836	VAGINA	vagina	vagina	2.466666666666667	1.0666666666666667	1.1333333333333333	1.3	1.6333333333333333	2189
1838	NAVEL	ombligo	belly button	1.5	1.0	1.0333333333333334	1.1666666666666667	1.7666666666666666	1575
1844	BOAT	bote	pot	2.5517241379310347	1.2758620689655173	1.2758620689655173	1.5517241379310345	1.3448275862068966	285
1845	BALL	pelota	ball	3.2	1.2	1.0666666666666667	1.3	1.0333333333333334	1673
1851	POCKET	bolsillo	pocket	1.1666666666666667	1.1666666666666667	1.1666666666666667	1.2	1.0666666666666667	275
1853	DOVE	paloma	dove	2.0	1.5333333333333334	1.2	1.7333333333333334	2.433333333333333	1609
1856	SOFT	suave	soft	2.8	1.0	1.1	1.0	1.0	2044
1857	CROCODILE	cocodrilo	crocodile	1.3333333333333333	1.4	1.1333333333333333	3.8	1.8	483
1858	FISHERMAN	pescador	fisherman	2.2	1.3666666666666667	1.8	1.1666666666666667	1.6	1705
1862	DONKEY	burro	donkey	2.3333333333333335	1.1333333333333333	1.6	1.5666666666666667	1.3666666666666667	308
1867	COIN	moneda	coin	2.566666666666667	1.2333333333333334	1.2666666666666666	1.3666666666666667	1.4333333333333333	1469
1871	CAMEL	camello	camel	2.3333333333333335	1.0	1.0333333333333334	1.4	1.3	338
1873	ANTHILL	hormiguero	anthill	1.7	1.3	1.0333333333333334	1.7	2.1666666666666665	1115
1874	SAUSAGE	chorizo	chorizo	2.3	1.1666666666666667	1.1	1.1	1.6666666666666667	453
1884	HARD	duro	hard	1.3666666666666667	1.9666666666666666	1.6666666666666667	1.8333333333333333	1.4	763
1894	ASHAMED	avergonzado	shamed	1.2	2.3333333333333335	3.033333333333333	3.0	1.6	207
1895	CLOTHES	ropa	clothing	3.066666666666667	1.1333333333333333	1.1333333333333333	1.1	1.1	1946
1897	HELP	ayudar	help	4.366666666666666	1.1	1.3	1.2333333333333334	1.1333333333333333	212
1898	SPECTACLES	gafas	glasses	1.6333333333333333	1.2333333333333334	1.4333333333333333	1.1	1.1333333333333333	987
1899	MAD	loco	mad	1.5	1.9333333333333333	2.6	2.8666666666666667	1.3	1318
1901	SHOVEL	pala	shovel	1.4	1.1	1.2666666666666666	1.2333333333333334	1.2	1605
1902	BETRAY	traicionar	betray	1.0666666666666667	4.266666666666667	3.533333333333333	2.566666666666667	2.7333333333333334	2142
1905	EAGLE	águila	eagle	2.066666666666667	1.3	1.1333333333333333	2.2666666666666666	1.3666666666666667	66
1906	SOUR	ácido	sour	1.1666666666666667	1.8333333333333333	1.6333333333333333	2.466666666666667	2.2	24
1907	MOLE	topo	mole	1.8666666666666667	1.3	1.3	1.7	2.066666666666667	2127
1914	DEBT	deuda	debt	1.0	2.6	2.7333333333333334	2.6666666666666665	1.8	702
1919	TORCH	linterna	lantern	1.8	1.1333333333333333	1.1	1.4333333333333333	1.0333333333333334	1301
192	CORNER	esquina	corner	1.2333333333333334	1.1666666666666667	1.5333333333333334	1.8	1.3333333333333333	867
1923	ROUGH	áspero	rough	1.1	1.4	1.4	1.2333333333333334	2.2	180
1930	RAVINE	barranco	ravine	1.8	1.5	1.9	2.933333333333333	1.4333333333333333	243
1934	BEGGAR	mendigo	beggar	1.1	1.8	4.2	2.033333333333333	1.7333333333333334	1416
1936	DEER	ciervo	deer	2.6666666666666665	1.1	1.2	1.8333333333333333	1.1666666666666667	463
1938	FORTRESS	castillo	castle	2.466666666666667	1.2666666666666666	1.2	1.5666666666666667	1.0	403
194	FAMILY	familia	family	4.3	1.3	1.9	1.4666666666666666	1.1333333333333333	921
1941	SOLDIER	soldado	soldier	1.7666666666666666	2.0	2.6666666666666665	2.3	1.3666666666666667	2026
1943	CROWN (OF HEAD)	corona	crown	2.2	1.7	1.3333333333333333	1.4	1.8	564
1945	IDOL	ídolo	idol	3.433333333333333	1.5333333333333334	1.3666666666666667	1.2666666666666666	1.0666666666666667	1135
1948	SAW	sierra	saw	1.5666666666666667	1.5666666666666667	1.2333333333333334	2.566666666666667	1.1666666666666667	2005
1961	NECKLACE	collar	necklace	2.933333333333333	1.0	1.1666666666666667	1.0666666666666667	1.0333333333333334	494
1971	FAN (OBJECT)	abanico	fan	2.6666666666666665	1.0	1.0	1.0	1.0	2
1973	DEMON	demonio	demon	1.1333333333333333	2.7333333333333334	2.1	3.5	2.533333333333333	647
1974	CENTIPEDE	ciempiés	roach	1.4666666666666666	1.2666666666666666	1.0666666666666667	1.8	3.2333333333333334	459
1986	DISEASE	enfermedad	sickness	1.0	2.9285714285714284	4.142857142857143	3.9642857142857144	2.4285714285714284	807
2005	MASK	máscara	mask	2.1666666666666665	1.9666666666666666	2.1666666666666665	2.3	1.7333333333333334	1390
2009	DOG	perro	dog	3.6666666666666665	1.1666666666666667	1.2	1.5	1.3333333333333333	1696
201	FARM	granja	farm	2.6666666666666665	1.2	1.3	1.2333333333333334	1.7333333333333334	1040
2019	HAMMOCK	hamaca	hammock	3.933333333333333	1.0	1.1666666666666667	1.1333333333333333	1.0333333333333334	1072
202	STRENGTH	fuerza	force	3.1666666666666665	1.6333333333333333	1.2333333333333334	1.9333333333333333	1.1666666666666667	975
2024	PLOT	conspiración	conspiracy	1.5333333333333334	3.066666666666667	2.433333333333333	3.3666666666666667	2.2	546
2045	COLUMN	columna	column	1.1666666666666667	1.2	1.1	1.3666666666666667	1.0666666666666667	497
2046	APRON	delantal	smock	2.033333333333333	1.0	1.2	1.1333333333333333	1.2666666666666666	641
2058	STOOL	banco	bench	1.6333333333333333	2.1333333333333333	1.8666666666666667	1.7333333333333334	1.9666666666666666	229
206	FIREFLY	luciérnaga	firefly	2.4	1.1333333333333333	1.2666666666666666	1.5666666666666667	1.6666666666666667	1325
2060	STORY	historia	history	2.1666666666666665	1.5333333333333334	1.8	1.6	1.3666666666666667	1099
208	NASAL MUCUS (SNOT)	moco	mucus	1.3	1.3666666666666667	1.3	1.2	3.933333333333333	1456
210	LIFE	vida	life	4.2	1.6333333333333333	2.1666666666666665	2.3	1.3	2236
212	FIELD	campo	field	3.7333333333333334	1.0333333333333334	1.2	1.5	1.4	350
216	MOVIE	película	movie	3.533333333333333	1.7333333333333334	2.5	2.4	1.6666666666666667	1670
218	FINE (PENALTY)	multa	penalty	1.0	4.066666666666666	3.1666666666666665	2.7	2.2666666666666666	1507
2206	RABIES	rabia	rabies	1.1	4.1	2.566666666666667	2.533333333333333	2.1	1852
221	FIRE	fuego	fire	1.8	2.1	1.9666666666666666	3.8666666666666667	1.4333333333333333	973
2240	CORAL SNAKE	coral	coral	2.966666666666667	1.1666666666666667	1.3	1.2666666666666666	1.1333333333333333	559
2244	METAL	metal	metal	1.3666666666666667	1.5666666666666667	1.2666666666666666	1.7	1.2666666666666666	1432
227	FISH	pescado	fish	2.1	1.1333333333333333	1.2666666666666666	1.1	1.9666666666666666	1704
2291	VOLCANO	volcán	volcano	1.5333333333333334	2.2	2.0	4.0	1.6	2257
2296	SUNRISE	amanecer	sunrise	4.066666666666666	1.0666666666666667	1.7666666666666666	1.4	1.0333333333333334	99
232	FLEA	pulga	flea	1.0666666666666667	1.5	1.1333333333333333	1.9	3.466666666666667	1830
2341	CLOUDY	nublado	overcast	1.2333333333333334	1.6333333333333333	3.3	1.8666666666666667	1.6333333333333333	1556
2348	CRAB	cangrejo	crab	2.3666666666666667	1.2666666666666666	1.3	1.9666666666666666	1.7	356
2352	DRAGONFLY	libélula	dragonfly	1.9	1.2333333333333334	1.2333333333333334	1.8	2.1666666666666665	1283
2354	CRICKET	grillo	cricket	2.033333333333333	1.2	1.2	1.5	2.2333333333333334	1046
236	STEPMOTHER	madrastra	stepmother	1.6333333333333333	2.4	2.7666666666666666	2.3333333333333335	2.033333333333333	1333
2366	ONION	cebolla	onion	1.6333333333333333	1.2666666666666666	1.3333333333333333	1.0666666666666667	1.7333333333333334	410
2374	DREAM	sueño	dream	3.1666666666666665	1.4666666666666666	1.8	1.5333333333333334	1.1666666666666667	2054
239	FLOWER	flor	flower	3.8666666666666667	1.1	1.4333333333333333	1.1666666666666667	1.1333333333333333	950
2403	TOY	juguete	toy	3.9	1.1333333333333333	1.3333333333333333	1.3666666666666667	1.0	1241
2407	BIRTHDAY	cumpleaños	birthday	3.966666666666667	1.1666666666666667	1.7333333333333334	1.7	1.2333333333333334	616
2430	OFFICE	oficina	office	1.6	1.3333333333333333	1.9333333333333333	1.4	1.3666666666666667	1573
2433	THEORY	teoría	theory	1.8	1.3333333333333333	1.3333333333333333	1.4333333333333333	1.3333333333333333	2097
2434	TRAGEDY	tragedia	tragedy	1.0	2.966666666666667	4.833333333333333	3.7333333333333334	2.033333333333333	2141
2438	CAIMAN	caimán	alligator	1.3333333333333333	1.7	1.4333333333333333	3.6666666666666665	2.0	319
245	BROOM	escoba	broom	1.2333333333333334	1.1	1.0333333333333334	1.0666666666666667	1.4	839
2467	GAME	juego	game	3.933333333333333	1.3	1.2666666666666666	1.3666666666666667	1.0333333333333334	1238
2468	BAG	bolso	bag	2.6666666666666665	1.1666666666666667	1.2	1.3333333333333333	1.2333333333333334	276
2471	LADY	dama	lady	2.3333333333333335	1.2	1.1666666666666667	1.0333333333333334	1.1	625
249	FOG	niebla	fog	1.3666666666666667	1.2666666666666666	2.466666666666667	2.533333333333333	1.1666666666666667	1540
2493	BOIL	hervir	scalding	1.4666666666666666	1.3666666666666667	1.0666666666666667	1.7	1.0666666666666667	1091
25	DIRT	suciedad	dirt	1.0333333333333334	1.6666666666666667	1.8	1.5333333333333334	4.166666666666667	2050
2505	BEDROOM	habitación	room	2.6666666666666665	1.2666666666666666	1.5333333333333334	1.4	1.2	1065
2527	ABILITY	capacidad	capacity	2.9	1.2	1.1333333333333333	1.1333333333333333	1.0666666666666667	365
2547	CITY	ciudad	city	2.5	1.5666666666666667	1.6333333333333333	1.7	1.4333333333333333	472
2548	BARREL	barril	barrel	1.4	1.0333333333333334	1.0666666666666667	1.0	1.1	245
2549	VEHICLE	vehículo	vehicle	2.1	1.3	1.2	1.7666666666666666	1.0666666666666667	2198
2554	PRINCE (RULER)	príncipe	prince	2.4	1.5666666666666667	1.3333333333333333	1.1666666666666667	1.3666666666666667	1795
256	FOOD	comida	food	3.2333333333333334	1.1333333333333333	1.2	1.2	1.4	508
2569	BUTCHER	carnicero	butcher	1.4	1.0	1.1	1.3333333333333333	1.4	384
2573	FEELING (EMOTION)	emoción	emotion	3.7666666666666666	2.6666666666666665	2.966666666666667	2.8333333333333335	2.5	791
2581	OCTOPUS	pulpo	octopus	2.1	1.0333333333333334	1.2	1.5333333333333334	2.1	1831
2587	DARTS	dardo	dart	1.8333333333333333	1.6	1.1666666666666667	2.033333333333333	1.1333333333333333	627
2591	RHINOCEROS	rinoceronte	rhinoceros	1.8	1.3666666666666667	1.1666666666666667	2.433333333333333	1.4	1934
2606	COMPASS	brújula	compass	2.1	1.1666666666666667	1.2	1.3666666666666667	1.1333333333333333	296
2620	CARRIAGE	carro	wagon	1.3333333333333333	1.1666666666666667	1.2666666666666666	1.2333333333333334	1.2	388
2621	CURTAIN	cortina	curtains	1.3103448275862069	1.0	1.0	1.0689655172413792	1.0344827586206897	573
2623	FLAG	bandera	flag	2.1	1.4666666666666666	1.4	1.4666666666666666	1.4666666666666666	232
2624	FRAME	marco	frame	1.7	1.2333333333333334	1.4	1.2666666666666666	1.2	1379
2626	NERVE	nervio	nerve	1.2666666666666666	2.0	1.4666666666666666	2.1333333333333333	1.7333333333333334	1536
2629	TRAY	bandeja	tray	1.6	1.1	1.1333333333333333	1.1333333333333333	1.4	231
2631	WIRE	cable	cord	1.0666666666666667	1.0333333333333334	1.1	1.9333333333333333	1.0333333333333334	314
2648	HAIR (HEAD)	cabello	hair	2.5	1.3333333333333333	1.2333333333333334	1.2666666666666666	1.5	313
2665	WART	verruga	wart	1.2666666666666666	1.7333333333333334	1.7666666666666666	2.2666666666666666	3.7666666666666666	2220
2668	SKELETON	esqueleto	skeleton	1.2	1.1333333333333333	1.6666666666666667	1.9666666666666666	2.1333333333333333	866
27	AIR	aire	air	2.8666666666666667	1.1333333333333333	1.1333333333333333	1.1	1.1	70
2715	DESPISE	despreciar	despise	1.0333333333333334	3.3	3.066666666666667	2.1	2.933333333333333	687
2770	JACKET	chaqueta	jacket	1.9	1.0	1.1	1.0333333333333334	1.0333333333333334	439
2783	SCALES (MEASURE INSTRUMENT)	balanza	balance	1.7666666666666666	1.4333333333333333	1.6333333333333333	1.7666666666666666	1.3666666666666667	224
2819	GRASSLAND	pradera	prairie	3.7333333333333334	1.0666666666666667	1.2	1.0666666666666667	1.0333333333333334	1775
2829	MUSSELS	mejillón	mussel	1.8	1.0	1.1	1.0	1.7333333333333334	1411
2831	PENGUIN	pingüino	penguin	3.466666666666667	1.0666666666666667	1.3	1.5333333333333334	1.2333333333333334	1722
2837	SWAN	cisne	swan	3.033333333333333	1.1	1.2333333333333334	1.3666666666666667	1.0333333333333334	471
2845	SIZE (OF OBJECT)	tamaño	size	1.8333333333333333	1.4666666666666666	1.5333333333333334	1.6333333333333333	1.5	2073
2864	DECREASE	disminución	decrease	1.4666666666666666	2.0	2.3333333333333335	2.1666666666666665	1.6666666666666667	735
292	RUG	alfombra	carpet	1.6	1.2	1.3	1.1333333333333333	2.033333333333333	85
2955	STATE (POLITICS)	estado	state	1.5666666666666667	2.3	1.9333333333333333	2.066666666666667	1.9	868
2965	PAW	pata	leg	1.2413793103448276	1.103448275862069	1.103448275862069	1.2413793103448276	1.3793103448275863	1643
2982	GIFT	regalo	present	4.6	1.0666666666666667	1.2666666666666666	1.6	1.0333333333333334	1890
2990	SACK	saco	bag	1.1333333333333333	1.2	1.4	1.6	1.1666666666666667	1962
2996	WEALTH	riqueza	riches	3.0	1.8333333333333333	1.7	1.7	1.4666666666666666	1937
3	BRAVE	valiente	brave	3.8333333333333335	1.3666666666666667	1.0333333333333334	1.4	1.0	2192
301	CHIEFTAIN	jefe	boss	1.4666666666666666	2.2333333333333334	1.4333333333333333	2.066666666666667	1.7666666666666666	1226
3033	SCARED	asustado	scared	1.0333333333333334	1.8666666666666667	2.966666666666667	3.7333333333333334	1.2333333333333334	185
3066	SCARF OR TURBAN	bufanda	scarf	2.1	1.1666666666666667	1.3	1.2	1.2	303
307	HAWK	halcón	hawk	2.2333333333333334	1.2	1.2	2.6	1.4	1070
308	TOUCAN	tucán	toucan	3.1724137931034484	1.1724137931034482	1.0689655172413792	1.6551724137931034	1.1724137931034482	2171
3083	BALLOON	globo	globe	3.4	1.0666666666666667	1.1666666666666667	1.3666666666666667	1.0	1019
3084	BLACKBOARD	pizarra	board	1.8333333333333333	1.2333333333333334	1.5333333333333334	1.3333333333333333	1.1666666666666667	1738
3086	COMPUTER	ordenador	computer	2.466666666666667	1.3333333333333333	1.1	1.2333333333333334	1.0333333333333334	1585
3089	GIRAFFE	jirafa	giraffe	3.3666666666666667	1.0666666666666667	1.2666666666666666	2.033333333333333	1.0333333333333334	1230
3091	LEMON	limón	lemon	2.1	1.0333333333333334	1.1333333333333333	1.0666666666666667	1.3333333333333333	1298
3092	LIGHTER	mechero	lighter	1.5666666666666667	1.4666666666666666	1.3666666666666667	2.1	1.4	1405
3099	SOFA	sofá	sofa	3.3333333333333335	1.0333333333333334	1.2666666666666666	1.0333333333333334	1.0333333333333334	2022
3101	SWING	columpio	swing	3.8666666666666667	1.0666666666666667	1.1333333333333333	1.4333333333333333	1.0666666666666667	498
3102	TANK	tanque	tank	1.0689655172413792	3.5517241379310347	3.2758620689655173	3.6551724137931036	2.4482758620689653	2077
3104	THERMOMETER	termómetro	thermometer	1.1	1.1666666666666667	1.4	1.6333333333333333	1.1	2099
3105	UMBRELLA	paraguas	umbrella	1.9	1.5	2.1666666666666665	1.3666666666666667	1.4333333333333333	1622
3106	WARDROBE	armario	cabinet	1.8333333333333333	1.3	1.3333333333333333	1.4666666666666666	1.2	151
3107	WHISTLE (INSTRUMENT)	silbato	whistle	1.7333333333333334	1.5333333333333334	1.0333333333333334	1.1666666666666667	1.0333333333333334	2008
3144	GORILLA	gorila	gorilla	2.5	1.3666666666666667	1.3	2.8333333333333335	1.3	1030
3145	HIPPOPOTAMUS	hipopótamo	hippopotamus	2.7	1.3	1.2666666666666666	2.7333333333333334	1.7	1098
315	CURASSOW	pavo	turkey	2.033333333333333	1.0666666666666667	1.1666666666666667	1.6	1.5	1655
3202	CANNON	cañón	cannon	1.2666666666666666	3.1666666666666665	2.533333333333333	3.3	1.7	363
3282	GROOM	novio	sweetheart	4.133333333333334	1.6	1.9333333333333333	2.2333333333333334	1.2333333333333334	1554
3284	GRAVEYARD	cementerio	cemetery	1.1333333333333333	1.6333333333333333	4.233333333333333	3.066666666666667	1.3333333333333333	417
3287	BLOOM	florecer	blossom	4.033333333333333	1.1333333333333333	1.1666666666666667	1.1666666666666667	1.1666666666666667	951
3303	PICTURE (PAINTING)	cuadro	box	2.8666666666666667	1.5	1.7333333333333334	1.4333333333333333	1.3333333333333333	601
3311	FLOWING BODY OF WATER	arroyo	stream	2.0357142857142856	1.25	1.6071428571428572	1.6428571428571428	1.2857142857142858	157
3314	LYNX	lince	lynx	2.566666666666667	1.1666666666666667	1.7666666666666666	2.3	1.2	1300
3333	BELIEF (RELIGIOUS)	creencia	belief	2.433333333333333	1.8	2.1	2.3333333333333335	1.8333333333333333	583
3375	PATIENT (SICK PERSON)	paciente	patient	2.066666666666667	1.3666666666666667	1.9333333333333333	1.8	1.3333333333333333	1600
3377	EMPEROR	emperador	emperor	1.2666666666666666	2.033333333333333	1.7	2.0	1.9	792
3396	BUILDING	edificio	building	1.5333333333333334	1.1333333333333333	1.2666666666666666	1.2333333333333334	1.1	766
3460	BEACH	playa	beach	4.3	1.0666666666666667	1.5	1.4666666666666666	1.2333333333333334	1748
3544	WAVE (VERB)	saludar	greet	3.6333333333333333	1.2666666666666666	1.4	1.4	1.1	1969
356	SHEARS	tijeras	scissors	1.1	1.3666666666666667	1.2	1.8	1.2	2111
3608	WARRIOR	guerrero	warrior	2.0	2.9	2.2	2.8333333333333335	1.7	1059
361	PEG	pinza	clothes pin	1.2333333333333334	1.1333333333333333	1.1333333333333333	1.1333333333333333	1.1	1728
3612	INDIGENOUS PEOPLES OF THE AMERICAS	indio	indian	2.0	1.1	1.2	1.1333333333333333	1.1666666666666667	1160
3628	HONOR (SOMEBODY)	honor	honor	3.7333333333333334	1.7	1.3	1.8	1.3	1110
3632	GENEROUS	generoso	lavish	4.233333333333333	1.1333333333333333	1.1666666666666667	1.3666666666666667	1.0	1007
3635	ADULT	adulto	adult	2.107142857142857	1.5714285714285714	1.8928571428571428	2.0357142857142856	1.3571428571428572	46
3644	AGREEMENT	acuerdo	agreement	3.3	1.1	1.0	1.4666666666666666	1.1	33
3653	COOKING POT	olla	kettle	1.6206896551724137	1.103448275862069	1.1379310344827587	1.3103448275862069	1.103448275862069	1574
3675	ZEBRA	cebra	zebra	2.966666666666667	1.0333333333333334	1.1333333333333333	1.4666666666666666	1.1	411
3681	PARTRIDGE	perdiz	partridge	1.9333333333333333	1.1333333333333333	1.2	1.1666666666666667	1.1333333333333333	1689
3709	BRILLIANT	brillante	bright	3.6333333333333333	1.3	1.1666666666666667	1.4	1.1333333333333333	292
3711	TIE (NOUN)	corbata	tie	1.8666666666666667	1.2333333333333334	1.1333333333333333	1.1333333333333333	1.1666666666666667	561
3732	POMEGRANATE	granada	grenade	1.6896551724137931	2.586206896551724	2.7241379310344827	3.1724137931034484	1.793103448275862	1039
3748	DROP (OF A LIQUID)	gota	drop	1.6333333333333333	1.3666666666666667	1.7	1.2	1.3	1034
3762	SAFE	enchufe	plug	1.2666666666666666	1.3333333333333333	1.3	2.066666666666667	1.2333333333333334	801
377	LOUD	ruidoso	noisy	1.4666666666666666	3.2	1.3666666666666667	1.4333333333333333	1.4666666666666666	1954
3780	PET	mascota	pet	3.8666666666666667	1.0666666666666667	1.7	1.3666666666666667	1.1333333333333333	1391
3797	OSTRICH	avestruz	ostrich	2.033333333333333	1.1666666666666667	1.0666666666666667	1.8666666666666667	1.4	208
3847	INTEREST (FEELING)	interés	interest	2.8333333333333335	1.4333333333333333	1.3	1.3333333333333333	1.3333333333333333	1203
3873	CHOCOLATE	chocolate	chocolate	4.166666666666667	1.3	1.4666666666666666	1.3666666666666667	1.2333333333333334	450
3876	DENTIST	dentista	dentist	1.1666666666666667	1.5	1.3666666666666667	2.9	1.9	648
3878	DIAMOND	diamante	diamond	3.433333333333333	1.0666666666666667	1.0666666666666667	1.0666666666666667	1.1	706
3888	SKUNK	mofeta	skunk	1.5333333333333334	1.5666666666666667	1.3666666666666667	2.3	3.433333333333333	1459
390	PUNISHMENT	castigo	punishment	1.0333333333333334	3.8666666666666667	3.8333333333333335	3.8333333333333335	2.466666666666667	402
391	BLESS	bendecir	bless	2.2	1.2333333333333334	1.4333333333333333	1.2333333333333334	1.5666666666666667	257
3917	DEVIL	diablo	devil	1.1666666666666667	2.433333333333333	1.5666666666666667	2.8333333333333335	1.8	704
394	SHAMAN (FOLK HEALER)	curandero	healer	2.433333333333333	1.4666666666666666	1.4333333333333333	2.2	1.6666666666666667	620
3958	SOCIETY	sociedad	society	2.2333333333333334	2.066666666666667	2.3666666666666667	1.7333333333333334	2.466666666666667	2020
3974	UNHAPPY	infeliz	unhappy	1.0	2.2666666666666666	4.566666666666666	2.8	1.4333333333333333	1164
3975	NERVOUS	nervioso	nervous	1.7	2.3666666666666667	2.5	3.1333333333333333	1.6666666666666667	1537
3994	PIANO (INSTRUMENT)	piano	piano	3.6333333333333333	1.0333333333333334	2.1	1.1666666666666667	1.0333333333333334	1711
4000	LIGHTBULB	bombilla	lightbulb	1.7333333333333334	1.0666666666666667	1.1	1.2666666666666666	1.0666666666666667	280
4005	SUITCASE	maleta	suitcase	3.2	1.2333333333333334	2.0	1.8	1.1666666666666667	1350
4007	WALRUS	morsa	walrus	2.6	1.2333333333333334	1.2666666666666666	1.8	1.5	1487
4011	TRUCK	camión	truck	1.4	1.3	1.3333333333333333	1.9333333333333333	1.3333333333333333	339
4012	TELESCOPE	telescopio	telescope	2.2333333333333334	1.0666666666666667	1.1666666666666667	1.1333333333333333	1.0333333333333334	2086
4013	AMBULANCE	ambulancia	ambulance	1.0666666666666667	1.4333333333333333	3.066666666666667	3.033333333333333	1.2333333333333334	104
4014	MICROPHONE	micrófono	microphone	2.1	1.0	1.1666666666666667	1.4333333333333333	1.0	1435
4015	PIRATE	pirata	pirate	2.033333333333333	1.7	1.3	2.433333333333333	1.5333333333333334	1732
4016	MICROSCOPE	microscopio	microscope	2.033333333333333	1.0333333333333334	1.0	1.1666666666666667	1.1333333333333333	1436
4017	JELLYFISH	medusa	jellyfish	1.4	1.8	1.4666666666666666	3.6666666666666665	3.033333333333333	1410
4020	CLOWN	payaso	clown	3.466666666666667	1.1666666666666667	1.3	2.1	1.2333333333333334	1656
4023	VIOLIN	violín	violin	3.6333333333333333	1.4333333333333333	2.4	1.2333333333333334	1.1	2246
4035	SWEATER	jersey	jersey	2.466666666666667	1.0666666666666667	1.2333333333333334	1.0333333333333334	1.2	1229
457	BLIND PERSON	ciego	blind	1.1	1.6	3.6333333333333333	2.066666666666667	1.1	457
472	PELICAN	pelícano	pelican	2.4	1.0333333333333334	1.0333333333333334	1.2666666666666666	1.1666666666666667	1669
474	DRESS	vestido	dress	2.933333333333333	1.2	1.2333333333333334	1.0666666666666667	1.0666666666666667	2226
476	CUP	taza	cup	2.066666666666667	1.2	1.3666666666666667	1.0666666666666667	1.2333333333333334	2082
480	PLATE	plato	plate	1.7	1.1666666666666667	1.2	1.1	1.2666666666666666	1747
485	DISAPPEAR	desaparecer	disappear	1.7333333333333334	2.466666666666667	3.466666666666667	3.6333333333333333	1.7333333333333334	661
486	MINISTER	ministro	minister	1.0	3.2666666666666666	2.2666666666666666	1.6333333333333333	2.8	1449
487	SHY	tímido	timid	1.3333333333333333	1.3333333333333333	2.433333333333333	2.1333333333333333	1.1	2112
488	MANNER	manera	manner	1.4	1.1	1.1333333333333333	1.1	1.1	1356
497	SCAR	cicatriz	scar	1.25	2.2142857142857144	2.5	2.1785714285714284	2.5	454
499	CURE	curar	heal	3.933333333333333	1.2	1.3666666666666667	1.7666666666666666	1.5333333333333334	621
500	CRUEL	cruel	cruel	1.0666666666666667	3.7333333333333334	3.5	3.3666666666666667	3.2333333333333334	596
501	LIFT	ascensor	elevator	1.4	1.2	1.1666666666666667	1.7333333333333334	1.2333333333333334	165
503	FROG	rana	frog	2.6666666666666665	1.1666666666666667	1.2666666666666666	1.3	1.8	1857
504	LEARN	aprender	learn	3.933333333333333	1.2333333333333334	1.4666666666666666	1.8	1.1666666666666667	139
506	MAIZE	maíz	corn	2.2333333333333334	1.2333333333333334	1.3	1.2333333333333334	1.5	1342
509	CERTAIN	seguro	safe	3.533333333333333	1.0333333333333334	1.1333333333333333	1.4	1.0333333333333334	1988
522	WOLF	lobo	wolf	2.1	1.7	1.5	3.8333333333333335	1.4333333333333333	1314
53	SPIRIT	espíritu	spirit	1.7	1.3666666666666667	1.7333333333333334	2.8	1.3	862
568	RISE (MOVE UPWARDS)	ascender	ascend	3.7333333333333334	1.1333333333333333	1.5333333333333334	2.066666666666667	1.1333333333333333	164
585	BOOT	bota	boot	1.6333333333333333	1.1666666666666667	1.0666666666666667	1.0666666666666667	1.2	284
586	GARDEN	jardín	garden	3.4	1.0666666666666667	1.1666666666666667	1.0333333333333334	1.0333333333333334	1223
587	ANT	hormiga	ant	1.3666666666666667	1.0666666666666667	1.0666666666666667	1.2666666666666666	1.6666666666666667	1113
59	ELECTRICITY	electricidad	electricity	2.3	1.6666666666666667	1.3333333333333333	2.1	1.3666666666666667	782
590	NAKED	desnudo	nude	2.3	1.0333333333333334	1.0333333333333334	1.5	1.3666666666666667	681
593	POTATO	papa	pope	2.8	2.0	1.8333333333333333	1.3333333333333333	1.8666666666666667	1618
594	PIECE	pieza	item	1.6	1.1666666666666667	1.1666666666666667	1.2	1.1	1715
597	PHYSICIAN	médico	doctor	1.7666666666666666	1.5666666666666667	2.033333333333333	2.7666666666666666	1.5666666666666667	1409
598	SHELL	almeja	clam	1.7241379310344827	1.0	1.0344827586206897	1.103448275862069	1.6896551724137931	91
602	HIDE (CONCEAL)	esconder	hide	1.2333333333333334	1.8666666666666667	1.8	2.1666666666666665	1.2666666666666666	840
