CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_FEMALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_MALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_FEMALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_MALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_5YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_FEMALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_MALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_FEMALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_MALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_FEMALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_MALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_7YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_FEMALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_MALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_FEMALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_MALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_FEMALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_MALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_9YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_FEMALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_MALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_ADULT	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_ADULT	FRENCH_VALENCE_PERCENTAGE_POSITIVE_ADULT	LINE_IN_SOURCE
639	MOUNTAIN	montagne	9.523809523809524	8.333333333333332	11.11111111111111	23.809523809523807	29.166666666666668	16.666666666666664	66.66666666666666	62.5	72.22222222222221	10.344827586206897	6.666666666666667	14.285714285714285	13.793103448275861	13.333333333333334	14.285714285714285	75.86206896551724	80.0	71.42857142857143	0.0	0.0	0.0	14.705882352941178	13.636363636363635	16.666666666666664	85.29411764705883	86.36363636363636	83.33333333333334				374
641	MUSHROOM	champignon										43.75	45.0	41.66666666666667	31.25	30.0	33.33333333333333	25.0	25.0	25.0	36.11111111111111	28.57142857142857	46.666666666666664	19.444444444444446	9.523809523809524	33.33333333333333	44.44444444444444	61.904761904761905	20.0				119
642	MUSIC	musique	4.651162790697675	0.0	8.695652173913043	6.976744186046512	15.0	0.0	88.37209302325581	85.0	91.30434782608695	3.225806451612903	0.0	8.333333333333332	9.67741935483871	5.263157894736842	16.666666666666664	87.09677419354838	94.73684210526315	75.0	5.88235294117647	9.090909090909092	0.0	5.88235294117647	4.545454545454546	8.333333333333332	88.23529411764706	86.36363636363636	91.66666666666666				385
647	PAINT (PIGMENTS)	peinture	9.523809523809524	8.333333333333332	11.11111111111111	4.761904761904762	4.166666666666666	5.555555555555555	85.71428571428571	87.5	83.33333333333334	6.896551724137931	6.666666666666667	7.142857142857142	27.586206896551722	26.666666666666668	28.57142857142857	65.51724137931035	66.66666666666666	64.28571428571429	2.7027027027027026	0.0	4.3478260869565215	16.216216216216218	7.142857142857142	21.73913043478261	81.08108108108108	92.85714285714286	73.91304347826086				426
648	PAPER	papier										10.344827586206897	20.0	0.0	51.724137931034484	40.0	64.28571428571429	37.93103448275862	40.0	35.714285714285715	5.88235294117647	4.545454545454546	8.333333333333332	73.52941176470588	68.18181818181817	83.33333333333334	20.588235294117645	27.27272727272727	8.333333333333332				415
651	SEAL	phoque										0.0	0.0	0.0	16.666666666666664	14.285714285714285	21.428571428571427	83.33333333333334	85.71428571428571	78.57142857142857	11.11111111111111	9.523809523809524	13.333333333333334	25.0	33.33333333333333	13.333333333333334	63.888888888888886	57.14285714285714	73.33333333333333				434
653	PLANT (VEGETATION)	plante										8.333333333333332	4.761904761904762	14.285714285714285	19.444444444444446	14.285714285714285	28.57142857142857	72.22222222222221	80.95238095238095	57.14285714285714	5.88235294117647	0.0	16.666666666666664	38.23529411764706	31.818181818181817	50.0	55.88235294117647	68.18181818181817	33.33333333333333				450
658	RAIN (PRECIPITATION)	pluie	16.27906976744186	10.0	21.73913043478261	20.930232558139537	25.0	17.391304347826086	62.7906976744186	65.0	60.86956521739131	25.0	30.0	16.666666666666664	15.625	5.0	33.33333333333333	56.25	60.0	50.0	22.58064516129032	21.428571428571427	23.52941176470588	19.35483870967742	21.428571428571427	17.647058823529413	58.06451612903226	57.14285714285714	58.82352941176471				452
665	BEE	abeille	42.857142857142854	50.0	33.33333333333333	30.952380952380953	37.5	22.22222222222222	26.190476190476193	12.5	44.44444444444444	48.38709677419355	47.368421052631575	50.0	25.806451612903224	21.052631578947366	33.33333333333333	25.806451612903224	31.57894736842105	16.666666666666664	41.935483870967744	42.857142857142854	41.17647058823529	25.806451612903224	21.428571428571427	29.411764705882355	32.25806451612903	35.714285714285715	29.411764705882355				2
667	ROAD	route	11.627906976744185	15.0	8.695652173913043	23.25581395348837	15.0	30.434782608695656	65.11627906976744	70.0	60.86956521739131	21.875	25.0	16.666666666666664	56.25	70.0	33.33333333333333	21.875	5.0	50.0	13.88888888888889	14.285714285714285	13.333333333333334	66.66666666666666	71.42857142857143	60.0	19.444444444444446	14.285714285714285	26.666666666666668				501
