CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_ICONICITY_MEAN_HUMAN	ENGLISH_ICONICITY_MEAN_MACHINE	ENGLISH_HUMOR_MEAN_MACHINE	LINE_IN_SOURCE
1024	CHARACTER	character		0.4164236718324933	2.153768258079893	1278
1025	WHISTLE	whistle	2.15384615384615	1.9744357163725268	2.87938758178144	4037
1027	BUG	bug	1.9	1.3564957434314242	2.565389816190037	2816
1028	YAWN	yawn	3.38461538461538	2.2102339315264325	2.4735740961980994	17076
1029	JEWEL	jewel	1.25	0.751261588425141	2.4268630528882196	6855
1030	NECESSARY	necessary		0.17118349396642296	2.0523007883801543	1398
1032	CITIZEN	citizen		0.06064973222246639	2.1769621242622006	3988
1033	GRIND	grind	2.0	1.9174765712751705	2.330190599917069	7118
1034	DEFENDANT	defendant		-0.5490658598878826	1.8125779996254752	2882
1035	GOOD	good	0.9285714290000001	0.5336823391122004	2.07516120540177	94
1036	OWNER	owner	1.0	0.18526836230069987	2.148948189966291	1683
1037	ELF	elf		0.35076316741205804	2.868022849525924	9655
1038	TEACHER	teacher	0.9375	0.9996388687298888	2.0593036660551203	965
1039	SHOW	show	0.846153846	1.6278155268992942	2.2317846536153585	219
1040	HAIR	hair	-0.4166666670000001	0.5227601043388255	2.1345146199289755	589
1041	INCREASE	increase	1.07142857142857	0.3903540897519582	2.0430511970341447	2951
1042	CARPENTER	carpenter		-0.031870357647935776	2.121878175275558	7609
1043	BRAID	braid		1.6342834856558135	2.3432508381521915	17295
1044	PILLOW	pillow	0.46666666700000003	0.3419047153946663	2.339773438894402	3764
1045	POET	poet	0.8	0.4119091424242656	2.285508001931014	4114
1046	SHUT	close	-0.125	1.1956523319409091	2.0332041227266253	407
1047	PURSUE	pursue		0.08006255541816165	2.0323505270859097	4523
1048	LINE	line		-0.22070695357125136	2.3088533452609235	490
1049	MOLAR TOOTH	molar		0.06547589582797297	2.3867494740831456	26732
105	MATTRESS	mattress		0.2206882228160778	2.5087517268917434	5997
1052	LIGHT (WEIGHT)	lightweight		0.9927543754295474	2.3282347373570906	14319
1053	HUNTER	hunter		0.5947861456483329	2.133247678647668	2683
1054	SMALLPOX	smallpox		-0.43915696453594544	1.668052763376691	13983
1058	STEPDAUGHTER	stepdaughter		0.03932041003333142	2.4287573349695624	18975
1059	STEPSON	stepson		0.3996518320009523	2.472791419601972	17904
106	SATIATED	sated		0.8656126402311655	2.229707367763708	34244
1061	ARMOUR	armor	-0.3	0.3556680893423937	1.965153618284819	5285
1062	LAW	law		-0.27410348304263565	1.8927223438843144	549
1063	NEPHEW	nephew		-0.031767916908307166	2.605780828209529	2732
1064	SHIELD	shield	1.9	0.7049176177463845	1.8964591450867263	3815
1065	SPIDER WEB	web		1.0746288403662214	2.3780342973584894	5170
1066	CRIME	crime	0.0	0.4324880828245801	1.7919269437740777	975
1067	JUDGMENT	judgment		0.09980518381039792	1.9007044781453728	2906
1068	COURT	court	0.0666666666666667	0.2951447017564899	1.9906335851129031	736
1069	GLUE	glue	0.6	0.7932760400849423	2.5398497007210787	5813
107	OMEN	omen		0.5765009159760438	2.318679687312025	20968
1070	BUS	bus	-0.9285714290000001	0.4908437776403128	2.1063701329712696	1068
1071	HOOK	hook	1.45454545454545	1.360386775580379	2.4750115556746315	1892
1072	PRISONER	prisoner		0.15509928056255462	1.9224074329172365	2235
1074	FISHHOOK	fishhook		0.967111162759635	2.688356499644232	46759
1075	TRAP (PITFALL)	trap	1.69230769230769	1.0999273503411808	2.478520594869465	2011
1076	EMERGE (APPEAR)	appear		0.4360257273522645	2.110012600739282	1623
1077	WHEAT	wheat	-0.0909090909090909	-0.4147431351817745	1.946892937961167	6917
1078	MAIN	main	0.6923076923076921	-0.1651613908178522	2.067041389032441	1537
1079	FEEL	feel	1.25	0.8217409574362152	2.1318211216652854	183
108	RUDDER	rudder		1.266598912697136	2.798854783442432	15855
1080	VULGAR	vulgar		0.3760966412737057	2.6467237635002325	7480
1081	BILL	bill		0.3663320144679809	2.1218452649739263	875
1082	MERCHANT	merchant		0.015597073832446571	2.262638704044986	7050
1084	CALL	call	0.4166666666666671	0.3494413029145456	2.24196131529156	157
1085	FOLLOW	follow	0.14285714285714302	0.6999310730985537	2.067283596900751	626
1086	WORK (ACTIVITY)	activity		0.8327614268795279	2.6671111127447693	3863
1087	CONCEIVE	conceive		-0.4863584667802745	2.182615137642721	11372
1088	SINK (DESCEND)	sink	0.5	1.157588735490836	2.097879729291975	2916
109	FOREIGN	foreign		0.20478093690857047	2.066080450507115	3141
1090	BE BORN	born	-0.818181818181818	0.7655357293729737	2.234467281138024	654
1091	SALTY	salty	0.923076923076923	1.4221237247870309	2.489491951239955	8623
1092	HOPE	hope	1.125	0.4486432144122485	2.156965221426047	319
1093	MIDDLE	middle		0.5732508747306924	2.3275619686644298	756
1094	FASTEN	fasten		1.3218402573708297	2.4108469772096908	12679
1095	LET GO OR SET FREE	release	2.0	1.0965979573012274	1.9622064840061315	1421
1096	SONG	song	-0.3	0.7516669881094665	2.3388496924690605	622
1097	ABANDON	abandon		0.04188008666731546	1.8347469512822492	3425
1098	WEIGH	weigh		0.32048152867402724	1.7983639967675644	5161
11	DARKNESS	darkness		0.5284706467468453	1.810059455594885	1992
110	MOTOR	motor		1.3427616207741389	2.3357705742018973	4708
1100	COOK (SOMETHING)	cook	0.9	0.2595020830321756	2.125384483369276	1199
1101	SUFFER	suffer		0.05730709820668577	1.5842912202429724	1725
1102	CLIMB	climb	0.846153846	1.3310669425203685	2.186517595413409	2279
1103	SACRIFICE	sacrifice		-0.12532168007063627	1.990557044773124	2071
1104	NURSE	nurse	1.0	0.9439410611173374	2.138785111876295	1584
1105	CAMP	camp	0.7692307692307689	0.5793239118811561	2.305418520990378	1320
1107	GO OUT	out	0.923076923	1.5462674893992332	2.2659203096863334	48
1108	UNCOVER	uncover		0.9904558381525804	2.0585498181479758	9144
1109	WOUND	wound	1.13333333333333	0.2020342312970297	1.8672125525571373	2136
111	DRUMMING	drums		1.1841834336994923	2.2083907397600706	5583
1110	SHARK	shark		0.5095375892408938	2.3200376082588057	3971
1111	CAR	car	0.46666666700000003	0.4649222634861454	1.9748501586756564	241
1112	SUCCEED	succeed		-0.30012904705377497	2.0465517113214364	2883
1113	WRAP	wrap		1.2419002169178703	2.3732532187489928	2912
1114	BULLET	bullet	0.0769230769230769	1.0983156424217022	1.961511894060643	1589
1115	SPEECH	speech		1.1736951129729003	2.2993947959031904	1668
1117	LIKE	like	-0.333333333	1.0141715818245307	2.212793487407437	42
1119	DIVIDE	divide		-0.3330016834402245	2.0754278146833647	5065
112	TURTLE	turtle	0.0	0.9831321297489553	2.9949576688556045	4534
1120	HONEST	honest	0.214285714285714	0.42041074719123295	2.1165430249327484	930
1121	SECRET	secret		0.8247194746799783	2.253007911677692	673
1122	WAGES	wages		-0.2832740413101289	2.0501455676292033	5971
1123	PREGNANT	pregnant		0.2893374860649378	2.2652298823048373	1305
1124	PIPE	pipe	0.33333333333333304	0.5255974232699486	2.516513046172331	3416
1125	BALD	bald	1.3636363636363602	1.4837958361546657	2.8751704164407212	5543
1126	CITRUS FRUIT	citron		-0.1600875075262529	2.6875821139573723	40871
1127	SEND	send		0.5936110700889788	1.9806869706295376	436
1128	ORDER	order	1.14285714285714	0.3950373123794749	2.092704589831601	496
1129	PAINFUL	painful	1.0	1.3654270053209427	1.822918888970004	2793
113	SHORE	shore	-0.5	0.4567027782191061	2.2905610397761684	3587
1132	BEAM	beam		0.6616348931252791	2.5405461990119305	4328
1133	MATCH	match		0.9111818147318712	2.0232164754657407	1031
1134	DIVORCE	divorce		0.5486596068595279	1.7061153684422898	1786
1135	KICK	kick	1.95	3.1342710769812374	2.614385654323267	1073
1136	RABBIT	rabbit	1.09090909090909	0.3847039783028496	2.7365497418154203	2922
1137	TENDON	tendon		0.17314840817569366	2.624927952737023	24670
1138	FAIRY	fairy		0.9781858496040976	2.8277490590014005	5181
1139	LEOPARD	leopard	0.4	0.4222165079347271	2.2067605972189	9249
114	PORPOISE	porpoise		1.1040587732329945	2.8890435996364863	29368
1140	FATIGUE	fatigue		0.33819711801256513	1.7053050623084758	11269
1141	PITY	pity		0.9009554159037364	2.0765308838043404	2098
1142	URINE	urine		0.4741087487866856	2.407418328540619	6594
1143	OVEN	oven	0.133333333	0.5562513180548079	2.0947436603068548	4345
1144	WITNESS	witness		0.11533976470740015	1.9698376893898333	1212
1145	SWAMP	swamp		1.0335690246819498	2.6528496183324446	5189
1146	AUBERGINE	eggplant	-0.18181818181818202	0.03260265470673074	2.523273228143553	16462
1147	PURE	pure		0.8023339136333344	2.1726101813007332	2088
1148	BRUISE	bruise		1.320002541415659	2.034722589878601	9125
1149	ORPHAN	orphan		-0.12214071267557867	2.006269002891645	9993
1150	THUNDER	thunder	2.86666666666667	2.323158276565686	2.3033504409096444	4269
1151	VEIL	veil	-1.0	-0.3782668221383363	2.3297994068037053	6497
1152	BEGET	beget		0.5508491674019077	2.1755475580898684	28116
1153	CATTLE	cattle	-1.1	-0.10059230327485147	2.2584785142844157	4027
1154	OLIVE	olive	0.6	0.3996436573255844	2.4900167247185574	8351
1155	CAVE	cave	1.27272727272727	0.8235806435452441	2.254189421861141	2466
1156	OPEN	open	1.1	0.8521405807163298	2.1395980674784942	353
1157	BECAUSE	because	0.214285714	0.2388781704593369	2.0900054042760168	98
1158	STEP	step		1.3698980476318785	2.1693234705032367	718
1159	FART	fart		1.7775936442296116	3.2174143151417662	5788
116	LARCH	larch		0.2476498182719663	2.403024043507416	40638
1160	THIEF	thief		0.8036908388829636	2.198255435549052	1994
1161	THREAD	thread	-0.272727272727273	-0.056880272030738976	2.194116725802314	5846
1162	INTENTION	intention	0.5714285714285711	-0.539856004598603	2.018578445360085	2979
1163	BRIBE (AMOUNT)	bribe		0.7634630468712662	2.2352369758645225	5120
1165	MOUSTACHE	moustache		-0.02470063235153419	2.7195851745771438	6392
1166	MOULD	mould		-0.5033416707181806	2.1627398161850264	13951
1167	GRUEL	gruel		0.03554974536337141	2.2968471636346264	22631
1168	HAWTHORN	hawthorn		0.2959757372894156	2.344621018007309	33946
1169	OX	ox	-0.1	0.06744199610686474	2.8738634790091293	10188
117	IMITATE	imitate		1.7699839071837875	2.272112364208302	11262
1171	MIRROR	mirror	2.09090909090909	0.3703194637196932	2.0982930575641765	2050
1172	SHOOT	shoot	2.6	1.9017167917284463	2.098818621125772	597
1173	EYEBROW	eyebrow		0.6542467675837326	2.669043342366391	14297
1174	YESTERDAY	yesterday	0.7333333329999999	0.6785831516774851	2.065314789055679	615
1175	GHOST	ghost	0.5	1.1799707455449842	2.3209202287934576	1373
1176	SPADE	spade	-0.0909090909090909	0.07200210525976425	2.53147913463824	11819
1177	DIARRHEA	diarrhea		1.1511837262432247	2.3320996602559934	10460
1178	NOSTRIL	nostril		1.173266546100386	3.0833922434096754	24723
118	BEWITCH	bewitch		0.9793461001710999	2.6817850663876133	34192
1182	NOISE	noise	0.9090909090909092	1.7832076809734967	2.5150057947582556	1688
1183	PALM OF HAND	palm	-0.1	0.4388732920422323	2.2429541486766027	5503
1184	DIMINISH	diminish		0.8089578320969053	1.9198619017098617	16779
1185	VULTURE	vulture	0.7272727272727271	0.9636110234044624	2.5299350080626395	12006
1187	GOOSE	goose	0.23076923100000002	0.7542065790779925	3.1308193952348238	5989
1188	CHARCOAL	charcoal		0.53540726922452	2.0087075032745525	11905
1189	ULCER	ulcer		0.059714282166078214	2.0244007874432874	18428
119	DIVE	dive	1.57142857142857	1.0649169733697903	2.2601560462814385	3843
1190	HARE	hare	-0.2	0.17842902601514066	2.5650303693509846	10739
1192	THREATEN	threaten		0.6798029497494089	1.9971899096628785	3850
1193	STEAM	steam		1.7483335645012568	2.724595282640577	4540
1194	BEAVER	beaver	0.2	0.2507965341095352	2.765865640400932	8406
1197	BABOON	baboon	1.1818181818181799	1.078087056583468	3.2725268192320085	14133
1198	MANY	many	0.0769230769230769	0.5472958139374021	1.9935379682510077	242
1199	WIFE	wife	0.33333333333333304	0.15133800300860736	2.225542190997424	277
12	MIDDAY	noon		0.8930253222820297	2.277655119299467	4832
120	PITCHER	pitcher		0.3401868967886985	2.328929872303521	8363
1200	HUSBAND	husband	0.0	0.07610663953343721	2.157009681997072	397
1201	FEATHER	feather	1.15384615384615	1.107540988156927	2.6176286691805046	6428
1202	BIG	big	1.0909090909999999	1.8306367239639785	2.3557908392146403	197
1203	LONG	long	0.090909091	0.6902870749692773	2.2144484423953408	170
1204	BARK	bark	-0.0666666666666667	1.577042952227706	2.5092925375220614	6479
1205	TONGUE	tongue	-1.0	0.8839766040713583	2.6659423548866465	1947
1207	YOUNG	young	0.33333333333333304	0.31523666863782074	2.28512741167176	357
1208	CAT	cat	0.538461538	0.17491254438312553	2.431507808726363	1025
1209	I	i	3.1818181819999998	0.6505395904036335	2.217203547486237	3
121	SPIN	spin	1.45454545454545	1.9590760232482485	2.6110760640764683	3086
1210	HEAVY	heavy	1.1	1.78565155210574	1.9383039860102498	1469
1211	HE	he	1.058823529	0.572664026143639	2.2210768882347933	18
1212	WE	we	1.428571429	0.5126742052378348	2.3072876260422643	14
1213	YOU	you	-0.4	0.6111923512391091	2.3585902949187747	2
1214	THIS	this	0.133333333	0.3902440038326752	2.2188886686419758	15
1215	THOU	thou		0.4532377181769568	2.419650287011619	4639
1216	MOTHER	mother	0.307692307692308	0.293620792883462	2.175303308076664	211
1217	FATHER	father	2.0	0.17034717552376474	2.0192961297193928	176
1218	ROPE	rope	0.0	-0.3093471871072855	2.2558263546655013	2367
1219	WORM	worm	1.35714285714286	0.9498240007879551	2.6187233640450382	4724
122	CART	wagon	1.0	0.4615249683391313	2.1297509886468164	4317
1220	TAIL	tail	-1.07692307692308	0.39480325430029417	2.641421764811123	2278
1221	NOSE	nose	0.25	0.6409376810716539	2.7574184418438645	1142
1222	PENIS	penis	-0.2	0.04031946139244491	3.0419957241322573	3215
1223	HEART	heart	0.9285714285714292	0.5221981413255073	1.982449024178868	335
1224	LIVER	liver	0.307692307692308	-0.10117453510096563	2.0942282914100305	3591
1225	DAY (NOT NIGHT)	day	-0.153846154	0.3289518264692109	2.077996174011839	144
1226	YEAR	year	-0.4615384615384621	-0.3628811623530839	1.957990337051364	368
1227	BOARD	board		-0.26934339942291063	1.897608987384916	971
1228	EARTH (SOIL)	earth	0.14285714285714302	0.1909995664986264	2.1269176792561435	523
1229	OLD	old	1.266666667	0.4731688977251698	2.4269128874631125	188
123	FOREHEAD	forehead		0.4023366543593889	2.3266489580076173	4499
1230	DIRTY	dirty	1.0	1.6263535680218812	2.517527614508633	1121
1231	NEW	new	-0.28571428600000004	0.8142684690115995	2.1897995700777653	173
1232	WARM	warm	1.23076923076923	1.1504376748347842	2.28107846109577	1211
1233	NIGHT	night	1.0909090909999999	0.4994091920787617	2.121205385099847	202
1234	SMOOTH	smooth	3.25	2.501958674725247	2.7922857025269985	3383
1235	WHO	who	1.375	0.14116883762096974	2.2445430687576478	68
1236	WHAT	what	0.14285714300000002	0.7221993023281172	2.29798447264717	27
1237	WHERE	where	-0.818181818	0.6537573572603889	2.1868091992984757	108
1238	WHEN	when	-1.125	0.5986268393934671	2.1372040614569503	64
1239	HOW	how	0.46153846200000004	0.7909204743148993	2.1118462914998286	67
124	THORN	thorn	1.25	1.36227397627104	2.2662397221345003	8976
1240	NOT	not	1.384615385	0.19621888345323807	2.1022316393718468	28
1241	SOME	some	0.5	1.0990434491098529	2.3623451203782015	86
1242	FEW	few	2.5	1.0290351615244362	2.281145185777566	526
1243	WIDE	wide	-0.2	1.059192760968363	2.08556165901279	3151
1244	THICK	thick	0.615384615384615	2.0591126793022783	2.3965038249248134	3073
1245	BUTTER	butter	0.545454545	0.5550521329194479	2.8566660553127017	3493
1246	SMALL	small	1.92307692307692	0.7139997602717009	2.0117899025807233	522
1247	EAR	ear	1.1	0.4455852402094033	2.4130358021490985	1919
1248	EYE	eye	1.0	0.27476171019751705	2.1982960788004617	797
125	SWEAT (SUBSTANCE)	sweat	1.15384615384615	1.3067486673550055	2.3061379620510687	2864
1250	JAGUAR	jaguar	1.9166666666666696	0.4290660234465747	2.4009557525967327	11337
1251	BELLY	belly	0.25	1.1112922863505552	2.782534913333776	3085
1252	HOUSE	house	0.454545455	0.2622342802034108	2.0990285987011976	189
1254	HANDLE	handle		0.3738498606858576	2.142210970458128	771
1256	HEAD	head	0.6875	0.8713631364270489	2.373636802878313	250
1257	WING	wing	1.6	0.9298374163819724	2.295799786902949	2801
1258	FINGERNAIL	fingernail	-0.153846153846154	0.3870040822301217	2.2339435496081563	18350
1259	WEDDING	wedding		0.37433196090440624	2.3846121906220925	739
126	SWEAT (PERSPIRE)	perspire		0.7939893222395809	2.2628208956342366	36059
1261	SING	sing	1.7	1.064961848752089	2.3982422311682803	755
1262	BROTHER	brother	0.4	0.3673679156879125	2.218771107492559	294
1263	SISTER	sister	0.533333333	0.3954280037278438	2.225630141059593	419
1264	CHANGE	change		0.664012530978309	1.985722322272573	359
1265	HIGH	high	2.636363636	0.8951787588368516	2.3019120218269995	596
1266	BRIDE	bride		0.5811494427207339	2.650075749014782	2073
1267	NARROW	narrow	0.28571428571428603	0.9425639493492168	2.1624209102228993	4402
1268	YES	yes	2.25	0.7921269776615972	2.114767704861001	151
1269	NO	no	2.8125	0.7470175670248594	2.041032539099662	47
127	EXTINGUISH	extinguish		0.3169313806495057	1.6827206383442763	15891
1270	WHY	why	0.7692307690000001	0.0787991817960777	2.0780508383227154	84
1271	DELIGHT	please	0.6	0.8778950067657247	1.9700030618832969	156
1272	AUNT	aunt	0.2	-0.16593399138825093	2.223004102268192	1329
1273	CANDLE	candle	0.9090909090909092	-0.1962956639565432	2.2017723974985017	4786
1274	SALT	salt	-0.090909091	0.2573127250439973	2.080896400635739	2684
1275	ANSWER	answer	0.5625	0.07803869092449013	2.13579528874464	527
1276	AUTUMN	autumn	0.5	0.6045857980066512	2.095693408483826	5167
1277	HAND	hand	0.38888888899999996	0.003444939475288233	2.2071322836226193	317
1278	VOMIT	vomit	1.09090909090909	0.9440412236904256	2.5712090767741467	6166
1279	FAT (OBESE)	fatness		0.6192797023277203	2.3041663767461835	45532
128	MUMBLE	mumble	3.46666666666667	2.4714580808592004	2.514194886544714	19858
1280	FALL	fall	1.533333333	1.2115794798803516	2.1025450412838933	618
1281	PRISON	prison	0.866666666666667	0.5365861481016656	1.679283164352236	777
1282	FAT (FROM ANIMALS)	lard		0.4374912337174818	3.1830258615263194	15669
1283	TODAY	today	0.4166666670000001	0.4238575441973896	2.0912934094341065	201
1284	BANK	bank	0.5714285714285711	-0.1603744279843815	2.0445970210730366	933
1285	IMPORTANT	important		0.049991639805016974	1.9490663009681664	504
1286	HOT	hot	2.0	2.2128702826402167	2.3932399498786063	614
1287	COLD	cold	1.5	1.5061385977068755	1.7582085219836303	640
1288	CAP	cap		0.7131500231003951	2.53404438275311	3162
1289	BABY	baby	2.230769231	1.1572832178425927	2.6367138143741364	293
129	CHOKE	choke		1.8974039434824352	2.331006266583684	5804
1290	ELEPHANT	elephant	2.142857143	0.155027903303241	2.5963212350912546	4433
1291	BACK	back	0.4	0.9901330512371193	2.1641742732908984	80
1292	BAD	bad	0.5625	1.0707656864346131	1.9600281672914668	246
1293	MISTAKE	mistake		0.5615085214271959	2.129371454692576	842
1294	ZERO	zero	0.6923076923076921	0.6299775922103528	2.226340890139052	2306
1295	STICK	stick	1.928571429	1.7281135219581465	2.6218033900660105	870
1296	WALKING STICK	staff	0.9	0.3581125763215429	2.149946246790744	1569
1297	LEG	leg	0.31578947399999996	-0.2417960306985161	2.2195985272205925	1192
1298	NEWSPAPER	newspaper		0.30605386704881443	2.0800549022106307	2241
1299	COFFEE	coffee	1.3	0.6186923399926272	2.174459542446869	732
13	DECEIT	deceit	-0.4	0.8261269573790818	2.005819888416576	11724
1300	COUNTRY	country	-0.529411765	0.08771598763778997	2.0983106084394785	453
1301	FOOT	foot	-0.4	0.13180799218930128	2.222442764646748	1052
1302	FORK	fork	0.818181818	0.6070077773958941	2.362182064585503	5579
1303	FINGER	finger	0.181818182	0.4822820474817353	2.626143833801249	1582
1304	CHILD (YOUNG HUMAN)	kids		0.4759054705609661	2.2117614676075994	342
1305	CHIMNEY	chimney		0.7623277046633622	2.4547994535816238	8186
1306	QUEEN	queen		0.6246933346144555	2.550152071243416	958
1307	LANGUAGE	language		0.33110426519574165	2.181441135527261	1657
1308	DOUBT	doubt	-0.23076923076923106	0.7141751752289875	2.0111349743681943	1035
1309	ASK (INQUIRE)	ask		0.4479584122225541	2.048683019042544	222
131	FESTIVAL	festival	2.2	0.19738990824157365	2.5660525142561985	3315
1310	CLEVER	clever		0.6699138976364214	2.6403734553619342	2397
1311	VERY	very		0.596803975620626	2.135065503169142	122
1312	FOX	fox	0.36363636363636404	0.4837151440523536	2.434865836382344	3052
1313	MOON	moon	0.1	0.539178304368319	2.472024977239268	1104
1314	QUIET	quiet	1.0	1.5164628992155829	2.239932340293476	872
1315	RADIO	radio	0.583333333	0.5810898483035306	2.1085193501433293	895
1316	TENT	tent	0.4	-0.006608895631371237	2.3153545711383967	3232
1318	CHICKEN	chicken	1.09090909090909	0.2682361895936144	2.7500824380662108	1413
1319	COWARD	coward	-0.5	0.6458412517428318	2.121542010214604	3136
132	SAUCE	sauce	1.166666667	0.15676451257420754	2.830031109256817	4449
1320	APPLE	apple	0.083333333	-0.038297919025755515	2.422426238534073	2926
1321	BOTTLE	bottle	0.5	0.3303917573922066	2.3614098429569435	1185
1322	BREAKFAST	breakfast	0.916666667	0.5976386122243345	2.316623787555241	1209
1323	CLOCK	clock	0.611111111	0.7150559017472071	2.0541963319868843	2109
1324	SLIP	slip	2.6153846153846203	2.2865366140079058	2.3745084810471306	2392
1325	FRIEND	friend	0.818181818	0.6145941144118551	2.3783721401525666	264
1326	DOWN	down	0.569930069884615	0.3714375949754027	2.142185229746997	121
1327	UNCLE	uncle	0.166666667	0.0001941461080556817	2.5587505044408285	598
1329	TOMORROW	tomorrow	1.7	0.3530194384879646	2.116779380701885	318
133	WEAVE	weave	0.36363636363636404	1.302012559178705	2.3770946659163865	9877
1330	DEFEND	defend		0.02102509061628988	1.85576056604049	2519
1331	SHEEP	sheep	1.0	-0.2942462005583617	2.6765472722926145	2857
1332	NEIGHBOUR	neighbor		0.8223691742150181	2.2457476185591534	2561
1333	NECK	neck	-1.0	0.8383494606355318	2.4421055807915883	1122
1334	GUTS	guts	0.5714285714285711	0.8620276747017206	2.5435340071362145	2424
1335	WHITE	white	0.5	0.5295770459998483	2.0478367810889937	563
1336	EAT	eat	0.647058824	1.0522492381171966	2.1695659701580032	352
1337	PIG	pig	0.5	-0.1723564110058231	2.9584350082078186	1836
1338	PEACE	peace	1.2	0.4282738979265967	2.2736992956414612	810
1339	MORNING	morning	-1.8	0.6904542324253575	2.0837239063951887	313
134	FAULT	fault		0.8876601898277696	2.190934410810256	848
1340	WITH	with	1.166666667	0.7938759360351184	2.1939437590313773	25
1342	SUMMER	summer	0.5	0.4184227887817674	2.1384944900958613	1011
1343	SUN	sun	-0.090909091	0.8000058540942377	2.1707810535837813	748
1344	RAM	ram		0.9403121898324688	2.781518529406699	4905
1345	EWE	ewe		0.08920703609523561	3.159115583841605	31145
1346	THROAT	throat	-0.23076923076923106	0.6244430833328956	2.222897468270978	1941
1347	NAPE (OF NECK)	nape		0.7768495680311237	2.757723477906366	27514
1348	BOAR (MALE PIG)	boar	-0.25	0.4217957370543576	2.4659406037199747	11367
1349	CHURCH	church	0.076923077	-0.25703777037527464	2.0107261506390857	835
135	BOOMERANG	boomerang	1.1818181818181799	1.856476645932009	2.8769770357558557	17559
1350	MONKEY	monkey	0.28571428600000004	0.6251661588152383	3.042203582935051	2059
1352	KNIFE	knife	0.523809524	0.34597379236530035	1.8215216393041564	1338
1353	HOUR	hour	-0.0714285714285714	0.15408234904419915	2.250339415957107	1098
1354	NEXT	next		0.3822745922011166	2.379734061817637	262
1355	LAUGH	laugh	0.75	1.776703853115231	2.873091142124902	1043
1356	NUMBER	number	-0.3	0.01624193853933731	2.137540727739243	426
1357	DAUGHTER	daughter		0.14256986863977172	2.1861465710252683	376
1358	ENEMY	enemy	1.4166666666666698	0.054874565469265946	1.7345678500150905	1038
1359	SEPARATE	separate		-0.4867820536715122	1.7199460332825918	2182
136	HERE	here	-0.2	0.5825109566203566	2.2725288395498224	46
1360	DUCK	duck	0.3	1.0195769481966177	3.031942690380696	2828
1361	TOOL	tool	0.538461538461538	0.6462552422894834	2.2892211046959456	4070
1362	STREET	street	-0.181818182	0.012083822128305057	1.7984802730902922	588
1363	VOICE	voice	0.0	0.4785680914476718	2.0712378732690624	650
1364	HEALTHY	healthy		0.3371658377351571	2.017516189284839	1927
1365	KITCHEN	kitchen	-0.05882352900000001	0.6286579087688142	2.127487467757481	1085
1366	BOY	boy	1.7	0.6368427012846025	2.6771746073481477	270
1367	CROSS	cross	0.615384615384615	0.3055735355334548	1.9381985592256428	1092
1368	BREAD	bread	0.333333333	0.06486034179393096	2.20423642474843	1832
1369	GOLD	gold	0.6923076923076921	0.489788618220573	2.1512142350636547	897
137	COCA	coca		-0.06227650245653649	2.705623893019947	25455
1370	MONTH	month		-0.13924483600607496	2.0406095601365615	785
1371	KNEE	knee	0.133333333	-0.051200906166071765	2.343616048642305	3483
1372	MEDICINE	medicine	1.2727272729999999	0.3207587183332221	1.8349163120243817	1616
1373	TEA	tea		0.8031379897892091	2.315586931006976	1013
1374	RING	ring	3.15384615384615	1.0245738995735574	2.179032755047788	839
